Generation;Best Distance;Best Fitness;Average Fitness
0;6844.605532063032;0.0001461004575523858;9.795329781399645e-05
1;6844.605532063032;0.0001461004575523858;0.00010489977769661623
2;6844.605532063032;0.0001461004575523858;0.0001102113305075831
3;6844.605532063032;0.0001461004575523858;0.0001143381631229736
4;6397.63335594729;0.0001563078007698569;0.00011753135730940813
5;6397.63335594729;0.0001563078007698569;0.00012129174384282786
6;6397.63335594729;0.0001563078007698569;0.0001242225693155929
7;6397.63335594729;0.0001563078007698569;0.00012575964879246235
8;6397.63335594729;0.0001563078007698569;0.00012897651808167011
9;6397.63335594729;0.0001563078007698569;0.00013082427075298262
10;6133.966896112028;0.0001630266378897224;0.00013304768817281416
11;6032.345197086023;0.00016577300657181533;0.00013695619080466125
12;6032.345197086023;0.00016577300657181533;0.00013934173415592309
13;6032.345197086023;0.00016577300657181533;0.00014303272936226828
14;5961.238908656188;0.00016775036453377525;0.00014472603412217367
15;5961.238908656188;0.00016775036453377525;0.00014586879825289562
16;5916.444140137303;0.00016902044138572615;0.00014873085598373983
17;5897.585786798965;0.0001695609078274672;0.00014997214942936272
18;5897.585786798965;0.0001695609078274672;0.0001503171457434372
19;5897.585786798965;0.0001695609078274672;0.00015168280186954607
20;5897.585786798965;0.0001695609078274672;0.00015341911212975862
21;5897.585786798965;0.0001695609078274672;0.00015482837423760754
22;5695.376914391467;0.00017558100456409334;0.00015584338896612308
23;5695.376914391467;0.00017558100456409334;0.00015678696084112765
24;5688.476595224682;0.00017579399040500092;0.0001568801814603286
25;5688.476595224682;0.00017579399040500092;0.0001580854611545091
26;5688.476595224682;0.00017579399040500092;0.0001591956086047491
27;5515.054819199874;0.00018132186039541132;0.0001607170859335081
28;5434.737689067657;0.00018400152081149524;0.00016163941917327694
29;5434.737689067657;0.00018400152081149524;0.00016063025297401385
30;5434.737689067657;0.00018400152081149524;0.00016127977785667584
31;5434.737689067657;0.00018400152081149524;0.00016248848868345085
32;5190.3636151506225;0.00019266472913015368;0.0001637977974088326
33;5190.3636151506225;0.00019266472913015368;0.00016593288370719695
34;5190.3636151506225;0.00019266472913015368;0.0001664129760461824
35;5021.725052602376;0.00019913475738417348;0.0001681191238750305
36;5021.725052602376;0.00019913475738417348;0.0001688190313046344
37;5021.725052602376;0.00019913475738417348;0.00016993213831641046
38;5021.725052602376;0.00019913475738417348;0.0001694011066933198
39;5021.725052602376;0.00019913475738417348;0.0001727012416856066
40;4956.32422999727;0.00020176242586142327;0.000173080764628489
41;4956.32422999727;0.00020176242586142327;0.00017471812001974916
42;4856.191284806556;0.00020592269565835987;0.00017466209812364773
43;4856.191284806556;0.00020592269565835987;0.00017500060068444093
44;4856.191284806556;0.00020592269565835987;0.00017768734653500305
45;4856.191284806556;0.00020592269565835987;0.0001779820633629151
46;4856.191284806556;0.00020592269565835987;0.00017958766543829714
47;4835.367459434285;0.0002068095151794307;0.00017861789169128266
48;4835.367459434285;0.0002068095151794307;0.00018034130212027374
49;4753.990916588094;0.00021034958155067177;0.00018303940573972737
50;4647.431390726608;0.00021517262245019476;0.000184517809569952
51;4647.431390726608;0.00021517262245019476;0.0001868388890913585
52;4647.431390726608;0.00021517262245019476;0.0001848509943419317
53;4575.304229735192;0.00021856470079102864;0.0001899103678552081
54;4508.452996701946;0.00022180557293855047;0.0001910873693169358
55;4508.452996701946;0.00022180557293855047;0.0001910335502842436
56;4508.452996701946;0.00022180557293855047;0.00019264810782765687
57;4508.452996701946;0.00022180557293855047;0.00019494528843111913
58;4402.149575588873;0.0002271617496927579;0.00019653888664465842
59;4402.149575588873;0.0002271617496927579;0.00019556264972487583
60;4396.294078219917;0.00022746431021395763;0.00019745100920848517
61;4396.294078219917;0.00022746431021395763;0.0002004927612336004
62;4396.294078219917;0.00022746431021395763;0.00020149494547999609
63;4344.562798817998;0.00023017275760683326;0.00020377018470598497
64;4285.632291973997;0.0002333377975223796;0.0002072504243763444
65;4285.632291973997;0.0002333377975223796;0.00020393886738078444
66;4232.403880335968;0.000236272347411377;0.00020425384226163828
67;4232.403880335968;0.000236272347411377;0.00020401773302442487
