Generation;Best Distance;Best Fitness;Average Fitness
0;8154.612056560838;0.00012262999061928942;9.701063162849984e-05
1;8154.612056560838;0.00012262999061928942;0.00010221296495642708
2;8154.612056560838;0.00012262999061928942;0.00010544303794476411
3;7978.553860542232;0.00012533599665792553;0.00010899139139044203
4;7024.106826644874;0.00014236685527142798;0.0001120277090996217
5;7024.106826644874;0.00014236685527142798;0.00011583182657927585
6;7024.106826644874;0.00014236685527142798;0.00011776645902644942
7;7024.106826644874;0.00014236685527142798;0.00011916110816321334
8;6856.979270820416;0.0001458368124657249;0.00012124651306018659
9;6687.181179603076;0.00014953983945435078;0.00012274665660109434
10;6687.181179603076;0.00014953983945435078;0.00012712468154264304
11;6202.904001138413;0.00016121481161347507;0.0001304139379658139
12;6202.904001138413;0.00016121481161347507;0.00013336458593616145
13;6202.904001138413;0.00016121481161347507;0.00013706078904435472
14;6202.904001138413;0.00016121481161347507;0.00013798625995482716
15;6202.904001138413;0.00016121481161347507;0.00013983595970377545
16;6072.105092595885;0.00016468753171274412;0.00014238215565181032
17;6028.609513236312;0.00016587572935424283;0.00014402380263212107
18;6028.609513236312;0.00016587572935424283;0.00014553359372075219
19;6028.609513236312;0.00016587572935424283;0.00014671600092132052
20;6028.609513236312;0.00016587572935424283;0.00014857429365183812
21;5813.7701158476175;0.00017200542506387101;0.00014756562072412244
22;5813.7701158476175;0.00017200542506387101;0.00015096087533702677
23;5509.189052718881;0.00018151491815414876;0.00015053653230572543
24;5509.189052718881;0.00018151491815414876;0.00015356787317118446
25;5509.189052718881;0.00018151491815414876;0.00015746821902793453
26;5328.764182023741;0.0001876607719616189;0.00015669446152908646
27;5328.764182023741;0.0001876607719616189;0.00015770220583499856
28;5328.764182023741;0.0001876607719616189;0.00016136525917769584
29;5273.533916080038;0.00018962616262897336;0.0001613249190539172
30;5273.533916080038;0.00018962616262897336;0.0001619151835143916
31;5273.533916080038;0.00018962616262897336;0.00016323976913569234
32;4956.505187882187;0.00020175505968294557;0.00016601337266479994
33;4956.505187882187;0.00020175505968294557;0.00016440426586475842
34;4761.27699623946;0.00021002768811598604;0.00016776638218743049
35;4761.27699623946;0.00021002768811598604;0.0001691675882419877
36;4761.27699623946;0.00021002768811598604;0.00017134753135868348
37;4628.501143226613;0.00021605266349850822;0.00017309592515140498
38;4519.852713885279;0.00022124614745253437;0.00017440513799811777
39;4519.852713885279;0.00022124614745253437;0.00017589476322982887
40;4519.852713885279;0.00022124614745253437;0.00017935158436812478
41;4519.852713885279;0.00022124614745253437;0.00018144954733950147
42;4500.416152572314;0.0002222016733782336;0.00018277270908697768
43;4500.416152572314;0.0002222016733782336;0.00018295750030290048
44;4500.416152572314;0.0002222016733782336;0.00018723390657333065
45;4500.416152572314;0.0002222016733782336;0.0001881440150728956
46;4500.416152572314;0.0002222016733782336;0.00019066359380715767
47;4500.416152572314;0.0002222016733782336;0.00019264826571446434
48;4500.416152572314;0.0002222016733782336;0.00019373066572501115
49;4496.72864820116;0.00022238388798488722;0.00019481163689620792
50;4496.72864820116;0.00022238388798488722;0.00019410562015852585
51;4496.72864820116;0.00022238388798488722;0.00019718911048364243
52;4366.22672707191;0.00022903070832297855;0.00019551414705061887
53;4366.22672707191;0.00022903070832297855;0.00019873723545069826
54;4282.24683523024;0.0002335222696115867;0.00019862159434120202
55;4282.24683523024;0.0002335222696115867;0.0002019710737937359
56;4282.24683523024;0.0002335222696115867;0.00020053808225317787
57;4282.24683523024;0.0002335222696115867;0.0002015133043720975
58;4251.375214932933;0.00023521800580845117;0.00020450250740547678
59;4251.375214932933;0.00023521800580845117;0.00020420941713827646
60;4251.375214932933;0.00023521800580845117;0.00020812840127532424
61;4251.375214932933;0.00023521800580845117;0.00020535821994835938
62;4251.375214932933;0.00023521800580845117;0.000210238971727353
63;4251.375214932933;0.00023521800580845117;0.00021083568597914473
64;4251.375214932933;0.00023521800580845117;0.0002088567108390238
65;4251.375214932933;0.00023521800580845117;0.00020759240644874788
66;4251.375214932933;0.00023521800580845117;0.0002059218643483131
67;4251.375214932933;0.00023521800580845117;0.00020626024654771353
68;4251.375214932933;0.00023521800580845117;0.00020650241220487997
69;4251.375214932933;0.00023521800580845117;0.00020721886949429065
