Generation;Best Distance;Best Fitness;Average Fitness
0;8497.448487088099;0.00011768238448511966;9.721428476145749e-05
1;7522.947670730002;0.0001329266191616302;0.00010270784603417627
2;7522.947670730002;0.0001329266191616302;0.00010672988422030718
3;7459.560504787637;0.00013405615509897505;0.00010982075610786862
4;7459.560504787637;0.00013405615509897505;0.0001140887054800355
5;7459.560504787637;0.00013405615509897505;0.00011738278065935526
6;7107.998192467179;0.00014068658614175886;0.00012149174485412428
7;6892.8468740810495;0.00014507793634010177;0.00012502947700955365
8;6892.8468740810495;0.00014507793634010177;0.00012656314968696373
9;6729.876449635706;0.00014859113796273791;0.00012925910840177497
10;6112.2831335603105;0.00016360498657357116;0.00012949068346074775
11;6112.2831335603105;0.00016360498657357116;0.0001335356280438905
12;6112.2831335603105;0.00016360498657357116;0.00013577878106903516
13;5739.454661376614;0.0001742325811421514;0.0001387416981333777
14;5456.987146539819;0.00018325130207317469;0.00014062998162813893
15;5456.987146539819;0.00018325130207317469;0.00014250791763523055
16;5456.987146539819;0.00018325130207317469;0.00014584098453969746
17;5451.50191383826;0.00018343568722989332;0.00015173374689433976
18;5451.50191383826;0.00018343568722989332;0.00015527879673208532
19;5387.394687400002;0.00018561847758041423;0.00015749197762661234
20;5387.394687400002;0.00018561847758041423;0.00016007951790302112
21;5096.9864201914015;0.00019619436222913228;0.00016462915771225345
22;4873.399082834529;0.0002051955899779025;0.0001679675690119533
23;4873.399082834529;0.0002051955899779025;0.00016882971097008026
24;4873.399082834529;0.0002051955899779025;0.0001720006999991052
25;4836.096611013875;0.00020677833394034545;0.00017034486025110856
26;4836.096611013875;0.00020677833394034545;0.0001729332059023275
27;4836.096611013875;0.00020677833394034545;0.0001778660503124015
28;4836.096611013875;0.00020677833394034545;0.00017921255047758796
29;4836.096611013875;0.00020677833394034545;0.00017954657536103886
30;4740.9435155757965;0.00021092847799485925;0.00018051447732798112
31;4575.62448879207;0.0002185494029174567;0.00018319295271925016
32;4527.189672378762;0.00022088758642059743;0.00018426797257500835
33;4523.495162816651;0.0002210679936656169;0.0001836651953161531
34;4523.495162816651;0.0002210679936656169;0.00018691779024109043
35;4523.495162816651;0.0002210679936656169;0.0001890933774565844
36;4519.899972296444;0.0002212438341842167;0.00019358630189460498
37;4514.722317972509;0.00022149756498182247;0.0001940756868295877
38;4293.45824423434;0.00023291247826688293;0.00019372517349649642
39;4293.45824423434;0.00023291247826688293;0.0001977540085457012
40;4293.45824423434;0.00023291247826688293;0.00019762289430105882
41;4293.45824423434;0.00023291247826688293;0.0002007546030355388
42;4293.45824423434;0.00023291247826688293;0.0002010616259708479
43;4293.45824423434;0.00023291247826688293;0.0002028551549575616
44;4293.45824423434;0.00023291247826688293;0.0002038314777599786
45;4293.45824423434;0.00023291247826688293;0.00020535737935706711
46;4270.865597584865;0.00023414457260502198;0.00020851148825655602
47;4270.865597584865;0.00023414457260502198;0.0002090952592555173
48;4200.813149247771;0.00023804915012205847;0.00020768767695692868
49;4200.813149247771;0.00023804915012205847;0.0002076632672275447
50;4112.942063819059;0.00024313495898637904;0.00021066324763152334
51;4112.942063819059;0.00024313495898637904;0.0002114739667711917
52;4112.942063819059;0.00024313495898637904;0.00020898201306169184
53;4112.942063819059;0.00024313495898637904;0.00020965002499287824
54;4112.942063819059;0.00024313495898637904;0.00021280878107455715
55;4112.942063819059;0.00024313495898637904;0.00021133913263705754
56;4112.942063819059;0.00024313495898637904;0.00021534679515498916
57;4112.942063819059;0.00024313495898637904;0.00021788043365168034
58;3895.345963873628;0.0002567166072729456;0.00021654893044073436
59;3895.345963873628;0.0002567166072729456;0.00021305859783169457
60;3895.345963873628;0.0002567166072729456;0.00021805981659035653
61;3895.345963873628;0.0002567166072729456;0.000218348839344929
62;3895.345963873628;0.0002567166072729456;0.00022042046362803902
63;3895.345963873628;0.0002567166072729456;0.00021935248103502594
64;3895.345963873628;0.0002567166072729456;0.00021868202691424554
65;3895.345963873628;0.0002567166072729456;0.00021805295825603324
66;3895.345963873628;0.0002567166072729456;0.00021485526318491311
67;3895.345963873628;0.0002567166072729456;0.0002205972204212323
68;3895.345963873628;0.0002567166072729456;0.00022525358135962848
69;3895.345963873628;0.0002567166072729456;0.0002262003028513641
70;3895.345963873628;0.0002567166072729456;0.00022350268979283571
71;3895.345963873628;0.0002567166072729456;0.00022703034013932537
72;3895.345963873628;0.0002567166072729456;0.00022673642413881503
73;3895.345963873628;0.0002567166072729456;0.00022440246092345398
74;3895.345963873628;0.0002567166072729456;0.00022712029025059348
75;3895.345963873628;0.0002567166072729456;0.00022862683466782276
76;3895.345963873628;0.0002567166072729456;0.00023162916122439743
77;3895.345963873628;0.0002567166072729456;0.00022751437490499686
78;3895.345963873628;0.0002567166072729456;0.00023445408150510986
79;3895.345963873628;0.0002567166072729456;0.00023019950590459312
80;3895.345963873628;0.0002567166072729456;0.0002352361899683166
81;3895.345963873628;0.0002567166072729456;0.00023241467245089563
82;3895.345963873628;0.0002567166072729456;0.00022745697727346434
83;3895.345963873628;0.0002567166072729456;0.00022739202252017258
84;3895.345963873628;0.0002567166072729456;0.00022642201433282198
85;3895.345963873628;0.0002567166072729456;0.0002254711722036164
86;3895.345963873628;0.0002567166072729456;0.0002317051249807603
87;3895.345963873628;0.0002567166072729456;0.00022812555562862636
88;3895.345963873628;0.0002567166072729456;0.0002281202439807321
89;3895.345963873628;0.0002567166072729456;0.0002271516737101642
90;3895.345963873628;0.0002567166072729456;0.00022777474806213923
91;3895.345963873628;0.0002567166072729456;0.00022962689359858825
92;3895.345963873628;0.0002567166072729456;0.0002298804602027623
93;3895.345963873628;0.0002567166072729456;0.00022883946688279308
94;3895.345963873628;0.0002567166072729456;0.000230148238603662
95;3895.345963873628;0.0002567166072729456;0.0002274959759456061
96;3895.345963873628;0.0002567166072729456;0.00022574037922233655
97;3895.345963873628;0.0002567166072729456;0.00022909792714301342
98;3895.345963873628;0.0002567166072729456;0.0002284304842505277
99;3895.345963873628;0.0002567166072729456;0.00023153069434408603
