Generation;Best Distance;Best Fitness;Average Fitness
0;21638.76085349552;4.621336715029411e-05;3.979785793167324e-05
1;21638.76085349552;4.621336715029411e-05;4.1445681901740423e-05
2;20475.316233914826;4.883929452301322e-05;4.2607504825264274e-05
3;20475.316233914826;4.883929452301322e-05;4.3414499293737365e-05
4;20475.316233914826;4.883929452301322e-05;4.4040993447097486e-05
5;20096.425051561073;4.976009401842945e-05;4.490310005955227e-05
6;19175.450912499113;5.215001225072476e-05;4.5974896328373e-05
7;19175.450912499113;5.215001225072476e-05;4.700848905724125e-05
8;19021.539144576927;5.2571981289174574e-05;4.7533770188532844e-05
9;18924.739680822524;5.2840885363054947e-05;4.7716259575167955e-05
10;17693.523403167168;5.651785555730514e-05;4.8630688613407805e-05
11;17693.523403167168;5.651785555730514e-05;4.944770343356218e-05
12;17420.397432738526;5.7403971629296964e-05;5.103923406551108e-05
13;17326.16687613723;5.771617041142941e-05;5.2114016168796055e-05
14;17326.16687613723;5.771617041142941e-05;5.33875507002697e-05
15;16417.028058679272;6.09123646756104e-05;5.4183526200854204e-05
16;16417.028058679272;6.09123646756104e-05;5.498071151608034e-05
17;16417.028058679272;6.09123646756104e-05;5.5280293642124294e-05
18;16210.888830718031;6.16869321875244e-05;5.595739859115285e-05
19;15951.524362728698;6.268993340451746e-05;5.637892125579903e-05
20;15951.524362728698;6.268993340451746e-05;5.7040415875514e-05
21;15951.524362728698;6.268993340451746e-05;5.713255405862947e-05
22;15604.770292152722;6.408296830251175e-05;5.738642505788963e-05
23;15604.770292152722;6.408296830251175e-05;5.7995525715820644e-05
24;15130.5556629863;6.609142600402233e-05;5.863023490421731e-05
25;15030.394720573699;6.653185219621636e-05;5.908004196390147e-05
26;15030.394720573699;6.653185219621636e-05;5.998243038755856e-05
27;14319.505377094749;6.983481437840611e-05;6.051789591793028e-05
28;14319.505377094749;6.983481437840611e-05;6.129618938653094e-05
29;14319.505377094749;6.983481437840611e-05;6.185790081559455e-05
30;14319.505377094749;6.983481437840611e-05;6.294656823608982e-05
31;14213.498532653939;7.035565506286933e-05;6.34084194228464e-05
32;14213.498532653939;7.035565506286933e-05;6.374633746694468e-05
33;14213.498532653939;7.035565506286933e-05;6.443541735990522e-05
34;14111.613148328606;7.086362058603066e-05;6.530904194500397e-05
35;13959.42081956606;7.163620990624208e-05;6.546553933805447e-05
36;13959.42081956606;7.163620990624208e-05;6.60790456425716e-05
37;13956.822910733583;7.164954419755112e-05;6.653235202074565e-05
38;13956.822910733583;7.164954419755112e-05;6.675150419258692e-05
39;13911.835264808418;7.188124219164776e-05;6.740435608708592e-05
40;13319.686426534068;7.507684250042898e-05;6.78878110594191e-05
41;13319.686426534068;7.507684250042898e-05;6.831021181874924e-05
42;13203.118318292767;7.573968330000585e-05;6.816772198716611e-05
43;13188.952852004353;7.582103076879435e-05;6.844603682010964e-05
44;13035.106515880894;7.671590552648595e-05;6.89537072623874e-05
45;12660.40663346869;7.898640454062735e-05;6.926160995015859e-05
46;12660.40663346869;7.898640454062735e-05;7.041872726005439e-05
47;12660.40663346869;7.898640454062735e-05;7.084160234539666e-05
48;12660.40663346869;7.898640454062735e-05;7.138854577758388e-05
49;12555.836841243761;7.964423340666329e-05;7.22979004680719e-05
50;12555.836841243761;7.964423340666329e-05;7.325506002188704e-05
51;12541.167317637493;7.973739402979118e-05;7.341837420445862e-05
52;12268.858943449239;8.150717231401002e-05;7.391888612637603e-05
53;12268.858943449239;8.150717231401002e-05;7.445068954154854e-05
54;12268.858943449239;8.150717231401002e-05;7.493233359552037e-05
55;12268.858943449239;8.150717231401002e-05;7.50761508166822e-05
56;12268.858943449239;8.150717231401002e-05;7.500777919315308e-05
57;12268.858943449239;8.150717231401002e-05;7.527417077914969e-05
58;12268.858943449239;8.150717231401002e-05;7.562608624755296e-05
59;11844.344045007254;8.442848301266037e-05;7.562480779624173e-05
60;11844.344045007254;8.442848301266037e-05;7.641044496456279e-05
61;11702.42108093858;8.545240280482165e-05;7.681196170634944e-05
62;11702.42108093858;8.545240280482165e-05;7.67695295860837e-05
63;11702.42108093858;8.545240280482165e-05;7.694284638941076e-05
64;11702.42108093858;8.545240280482165e-05;7.694678437609507e-05
65;11598.527115795885;8.621784387071983e-05;7.739210056964035e-05
66;11598.527115795885;8.621784387071983e-05;7.768254087463099e-05
67;11598.527115795885;8.621784387071983e-05;7.859285528335146e-05
68;11598.527115795885;8.621784387071983e-05;7.811315839264156e-05
69;11598.527115795885;8.621784387071983e-05;7.846390064634415e-05
70;11598.527115795885;8.621784387071983e-05;7.837012683021827e-05
71;11598.527115795885;8.621784387071983e-05;7.911870304838533e-05
72;11598.527115795885;8.621784387071983e-05;7.889104002118155e-05
73;11598.527115795885;8.621784387071983e-05;7.923125560075249e-05
74;11598.527115795885;8.621784387071983e-05;7.938998654641361e-05
75;11598.527115795885;8.621784387071983e-05;7.949466757864434e-05
76;11512.36681422693;8.68631113077638e-05;7.982660364847674e-05
77;11243.595143434257;8.893952399059424e-05;8.003255102873015e-05
78;11078.128900170617;9.026795129496992e-05;8.035421376507978e-05
79;10477.222590825459;9.544514219595424e-05;8.075829378313874e-05
80;10477.222590825459;9.544514219595424e-05;8.066391105491128e-05
81;10477.222590825459;9.544514219595424e-05;8.101203575834659e-05
82;10477.222590825459;9.544514219595424e-05;8.070953155626087e-05
83;10477.222590825459;9.544514219595424e-05;8.164292566326341e-05
84;10477.222590825459;9.544514219595424e-05;8.181305451038795e-05
85;10477.222590825459;9.544514219595424e-05;8.232007756977647e-05
86;10477.222590825459;9.544514219595424e-05;8.251079093579525e-05
87;10477.222590825459;9.544514219595424e-05;8.309318498455687e-05
88;10477.222590825459;9.544514219595424e-05;8.370819543844885e-05
89;10477.222590825459;9.544514219595424e-05;8.343696057296966e-05
90;10477.222590825459;9.544514219595424e-05;8.396970089554246e-05
