Generation;Best Distance;Best Fitness;Average Fitness
0;22886.298971966837;4.3694264469099546e-05;3.949306701403486e-05
1;22381.334309631537;4.4680088602655926e-05;4.0955165957867894e-05
2;21843.88853890382;4.5779394919499185e-05;4.180362169899136e-05
3;21831.220283647846;4.5805959859652284e-05;4.2352380270681647e-05
4;20965.53822827996;4.769732067508392e-05;4.3441091140687065e-05
5;20859.551556599254;4.793966913845921e-05;4.409201055378609e-05
6;19843.08747928457;5.039538333154868e-05;4.469866663335715e-05
7;19012.89283403049;5.259588894385058e-05;4.585562100133324e-05
8;19012.89283403049;5.259588894385058e-05;4.6471312709209976e-05
9;18937.7349707456;5.2804625344306886e-05;4.701251490767326e-05
10;17884.927808745295;5.591300175732464e-05;4.785593635046803e-05
11;17884.927808745295;5.591300175732464e-05;4.863875462620333e-05
12;17724.96638611065;5.641759641268509e-05;4.959618372568169e-05
13;16631.15604340385;6.0128111202264496e-05;5.059657286961707e-05
14;16631.15604340385;6.0128111202264496e-05;5.1527242277908635e-05
15;16631.15604340385;6.0128111202264496e-05;5.227469034599817e-05
16;16200.038984478972;6.17282465158316e-05;5.311169418179101e-05
17;16200.038984478972;6.17282465158316e-05;5.411463494995512e-05
18;16200.038984478972;6.17282465158316e-05;5.5209550313667905e-05
19;16200.038984478972;6.17282465158316e-05;5.589632733840581e-05
20;16175.59855753274;6.182151445235482e-05;5.6713833435202495e-05
21;16175.59855753274;6.182151445235482e-05;5.696613266363629e-05
22;15911.155227737665;6.284898775022419e-05;5.7881090414354575e-05
23;15194.379717764083;6.581380869604556e-05;5.8153424139688435e-05
24;15194.379717764083;6.581380869604556e-05;5.875428514755154e-05
25;15194.379717764083;6.581380869604556e-05;5.9370052926493574e-05
26;14772.057687328503;6.769537603808586e-05;6.0089922624324955e-05
27;14525.620963981843;6.88438726633188e-05;6.039393272618954e-05
28;14525.620963981843;6.88438726633188e-05;6.187149666295193e-05
29;14525.620963981843;6.88438726633188e-05;6.224875603675702e-05
30;14525.620963981843;6.88438726633188e-05;6.263992321161383e-05
31;14525.620963981843;6.88438726633188e-05;6.341352209481219e-05
32;14485.74974499333;6.903336158666052e-05;6.40500600251681e-05
33;14463.75014678778;6.913836244759024e-05;6.453989452931152e-05
34;14463.75014678778;6.913836244759024e-05;6.475823989835969e-05
35;14463.75014678778;6.913836244759024e-05;6.4850420237165e-05
36;14246.636306217793;7.019200732762164e-05;6.526720873733706e-05
37;13694.41245545616;7.302248294716562e-05;6.576990867475732e-05
38;13694.41245545616;7.302248294716562e-05;6.566116875840548e-05
39;13694.41245545616;7.302248294716562e-05;6.62353699395967e-05
40;13534.889195969306;7.388313162532578e-05;6.648386714290301e-05
41;13534.889195969306;7.388313162532578e-05;6.648981891929779e-05
42;13534.889195969306;7.388313162532578e-05;6.751394869006627e-05
43;13534.889195969306;7.388313162532578e-05;6.725918377976243e-05
44;13534.889195969306;7.388313162532578e-05;6.807285983481218e-05
45;13534.889195969306;7.388313162532578e-05;6.823256574736797e-05
46;12853.629132547128;7.779903945321284e-05;6.838987293246546e-05
47;12853.629132547128;7.779903945321284e-05;6.888533004129428e-05
48;12853.629132547128;7.779903945321284e-05;6.934033017753428e-05
49;12853.629132547128;7.779903945321284e-05;6.999868058865124e-05
50;12853.629132547128;7.779903945321284e-05;7.025819208351777e-05
51;12853.629132547128;7.779903945321284e-05;7.091534800534817e-05
52;12853.629132547128;7.779903945321284e-05;7.115401106115867e-05
53;12853.629132547128;7.779903945321284e-05;7.083610705327373e-05
54;12853.629132547128;7.779903945321284e-05;7.131577829683004e-05
55;12677.278784540962;7.88812817794485e-05;7.13646274713533e-05
56;12032.721480444685;8.31067187606044e-05;7.21379111639425e-05
57;12032.721480444685;8.31067187606044e-05;7.202156726738966e-05
58;12032.721480444685;8.31067187606044e-05;7.228769005351924e-05
59;12032.721480444685;8.31067187606044e-05;7.260380047667264e-05
60;12032.721480444685;8.31067187606044e-05;7.308944480659117e-05
61;12032.721480444685;8.31067187606044e-05;7.324537381473391e-05
62;12032.721480444685;8.31067187606044e-05;7.364868929429898e-05
63;12032.721480444685;8.31067187606044e-05;7.418554241386852e-05
64;12032.721480444685;8.31067187606044e-05;7.452842051562445e-05
65;12032.721480444685;8.31067187606044e-05;7.480990367065318e-05
66;11915.449378247662;8.392465682625093e-05;7.516555759153055e-05
67;11915.449378247662;8.392465682625093e-05;7.506675755147456e-05
68;11915.449378247662;8.392465682625093e-05;7.531397794056162e-05
69;11915.449378247662;8.392465682625093e-05;7.593323370482494e-05
70;11915.449378247662;8.392465682625093e-05;7.620540467188393e-05
71;11915.449378247662;8.392465682625093e-05;7.662159504117567e-05
72;11915.449378247662;8.392465682625093e-05;7.647202638993212e-05
73;11500.487411269074;8.695283636588499e-05;7.710218261461666e-05
74;11500.487411269074;8.695283636588499e-05;7.70810655658982e-05
75;11500.487411269074;8.695283636588499e-05;7.70049099977847e-05
76;11500.487411269074;8.695283636588499e-05;7.750346590205116e-05
77;11500.487411269074;8.695283636588499e-05;7.755604262708696e-05
78;11500.487411269074;8.695283636588499e-05;7.837845636435606e-05
79;11500.487411269074;8.695283636588499e-05;7.860268956868818e-05
80;11500.487411269074;8.695283636588499e-05;7.863703746611754e-05
81;11500.487411269074;8.695283636588499e-05;7.94798451884486e-05
82;11476.619597845254;8.713367132842417e-05;7.994423131179565e-05
83;11476.619597845254;8.713367132842417e-05;7.936581687925422e-05
