Generation;Best Distance;Best Fitness;Average Fitness
0;20894.346561085655;4.7859836012408935e-05;3.9304044223081694e-05
1;20894.346561085655;4.7859836012408935e-05;4.103234667168704e-05
2;20894.346561085655;4.7859836012408935e-05;4.215650482023447e-05
3;20592.26794060082;4.8561916680791934e-05;4.3128068263373704e-05
4;20457.496462472496;4.888183663306081e-05;4.378496462798205e-05
5;20457.496462472496;4.888183663306081e-05;4.4738978428712465e-05
6;20048.710548145948;4.9878519498725436e-05;4.510776393707823e-05
7;19244.656067365657;5.1962477089718495e-05;4.6004267835446484e-05
8;18968.13593379153;5.271999333463816e-05;4.66020638321209e-05
9;18968.13593379153;5.271999333463816e-05;4.726863316952951e-05
10;18968.13593379153;5.271999333463816e-05;4.779500591786044e-05
11;18968.13593379153;5.271999333463816e-05;4.8590037214523496e-05
12;18528.826050511456;5.3969959957198514e-05;4.921398127652e-05
13;17888.200710826164;5.5902771674223633e-05;4.989380681329062e-05
14;17888.200710826164;5.5902771674223633e-05;5.029689831324916e-05
15;17888.200710826164;5.5902771674223633e-05;5.088105772928908e-05
16;17888.200710826164;5.5902771674223633e-05;5.1257656113914597e-05
17;17700.476262640866;5.6495654984754774e-05;5.2090684651921905e-05
18;17483.93474923901;5.7195363305935754e-05;5.263493690663844e-05
19;17103.20652844928;5.846856835509829e-05;5.295673867865378e-05
20;16903.829234670437;5.9158193455300626e-05;5.397841136367638e-05
21;16354.51752465303;6.114518502258388e-05;5.4693381278998865e-05
22;16354.51752465303;6.114518502258388e-05;5.511866311516065e-05
23;16354.51752465303;6.114518502258388e-05;5.5447777246349475e-05
24;16024.520756426467;6.240436236440708e-05;5.595246133636064e-05
25;16024.520756426467;6.240436236440708e-05;5.682487995254985e-05
26;16011.140048576635;6.245651446218524e-05;5.71816078667346e-05
27;15466.12303390598;6.465744503698348e-05;5.79954680323519e-05
28;15466.12303390598;6.465744503698348e-05;5.8271703349124675e-05
29;15199.720522599677;6.579068335586512e-05;5.861942435045604e-05
30;15199.720522599677;6.579068335586512e-05;5.888604217974924e-05
31;15199.720522599677;6.579068335586512e-05;5.952982347778385e-05
32;15199.720522599677;6.579068335586512e-05;5.955212008393953e-05
33;15199.720522599677;6.579068335586512e-05;5.991943031114421e-05
34;15199.720522599677;6.579068335586512e-05;6.042067556213904e-05
35;15199.720522599677;6.579068335586512e-05;6.049031393290966e-05
36;15199.720522599677;6.579068335586512e-05;6.066978296269395e-05
37;15199.720522599677;6.579068335586512e-05;6.0740496445470085e-05
38;14666.209268441304;6.818394458285798e-05;6.12671638507269e-05
39;14666.209268441304;6.818394458285798e-05;6.180638334513035e-05
40;14666.209268441304;6.818394458285798e-05;6.208311852049784e-05
41;14666.209268441304;6.818394458285798e-05;6.245243376883885e-05
42;14666.209268441304;6.818394458285798e-05;6.243333825117375e-05
43;14666.209268441304;6.818394458285798e-05;6.286932406500303e-05
44;13780.655552672486;7.256548835269812e-05;6.334241918797192e-05
45;13780.655552672486;7.256548835269812e-05;6.331590129547738e-05
46;13780.655552672486;7.256548835269812e-05;6.359650217566678e-05
47;13780.655552672486;7.256548835269812e-05;6.395995266594547e-05
48;13698.538262518678;7.300048960232166e-05;6.400051847986802e-05
49;13698.538262518678;7.300048960232166e-05;6.421341934672613e-05
50;13698.538262518678;7.300048960232166e-05;6.509448169169272e-05
51;13698.538262518678;7.300048960232166e-05;6.56579328092752e-05
52;13698.538262518678;7.300048960232166e-05;6.602947239057532e-05
53;13698.538262518678;7.300048960232166e-05;6.582979307594798e-05
54;13688.720805262636;7.305284505587619e-05;6.643450082264791e-05
55;13688.720805262636;7.305284505587619e-05;6.694844265481363e-05
56;13525.219371729414;7.393595419902858e-05;6.721116957446049e-05
57;13525.219371729414;7.393595419902858e-05;6.740688994558123e-05
58;13486.991795784174;7.414551852197201e-05;6.830095570857115e-05
59;13356.350469446677;7.487075172874134e-05;6.868168213695555e-05
60;13356.350469446677;7.487075172874134e-05;6.890473856270938e-05
61;13356.350469446677;7.487075172874134e-05;6.907852028161722e-05
62;13106.720026836529;7.629673922632515e-05;7.000334216815129e-05
63;13106.720026836529;7.629673922632515e-05;6.972021814453029e-05
64;13089.120612519277;7.639932655548576e-05;7.024543524596792e-05
65;12884.472711257744;7.761279971715528e-05;7.07483109473599e-05
66;12775.594642358992;7.827424303870616e-05;7.132272381967348e-05
67;12775.594642358992;7.827424303870616e-05;7.152296818909481e-05
68;12692.27307625426;7.87880936686496e-05;7.195995502965656e-05
69;12661.9900043475;7.897652735917889e-05;7.185132743515691e-05
70;12612.08025514151;7.928906094554342e-05;7.24384939873016e-05
71;12612.08025514151;7.928906094554342e-05;7.252574980237256e-05
72;12463.854823163987;8.023199998619263e-05;7.354586458183595e-05
73;12435.560173524213;8.041455198206821e-05;7.359071075988537e-05
74;12197.751086889186;8.198232550218664e-05;7.393679341446048e-05
75;12029.401156479946;8.312965766058308e-05;7.471431140511169e-05
76;12029.401156479946;8.312965766058308e-05;7.508079152407306e-05
77;12029.401156479946;8.312965766058308e-05;7.567861658121527e-05
78;12029.401156479946;8.312965766058308e-05;7.601084844575464e-05
79;12029.401156479946;8.312965766058308e-05;7.619921807888662e-05
80;12029.401156479946;8.312965766058308e-05;7.676491382396687e-05
81;12029.401156479946;8.312965766058308e-05;7.688414763347294e-05
82;11955.043810159717;8.364670308863052e-05;7.714350053964182e-05
83;11955.043810159717;8.364670308863052e-05;7.743875117496602e-05
84;11911.539979072422;8.395220112234995e-05;7.761193322810265e-05
85;11121.012165305861;8.991987286190483e-05;7.78143373490922e-05
86;11121.012165305861;8.991987286190483e-05;7.789123115670751e-05
87;11121.012165305861;8.991987286190483e-05;7.860030945128422e-05
88;11121.012165305861;8.991987286190483e-05;7.892695275946679e-05
89;11121.012165305861;8.991987286190483e-05;7.979004130968719e-05
90;11121.012165305861;8.991987286190483e-05;8.027192507973449e-05
91;11121.012165305861;8.991987286190483e-05;8.011514019277921e-05
92;11078.766342187479;9.026275752310452e-05;8.0744380294881e-05
93;11078.766342187479;9.026275752310452e-05;8.100510975809259e-05
94;11078.766342187479;9.026275752310452e-05;8.135901131227834e-05
95;11078.766342187479;9.026275752310452e-05;8.211659395955085e-05
96;10786.646553856654;9.270721859728131e-05;8.237383060219066e-05
97;10786.646553856654;9.270721859728131e-05;8.269101028955115e-05
98;10786.646553856654;9.270721859728131e-05;8.284256908930911e-05
99;10366.491626718782;9.646465130233473e-05;8.326908871574565e-05
100;10366.491626718782;9.646465130233473e-05;8.285573884106052e-05
101;10366.491626718782;9.646465130233473e-05;8.374462113148899e-05
102;10366.491626718782;9.646465130233473e-05;8.330190927176387e-05
103;10366.491626718782;9.646465130233473e-05;8.421576027425559e-05
104;10366.491626718782;9.646465130233473e-05;8.32201796143444e-05
105;10366.491626718782;9.646465130233473e-05;8.488208473913776e-05
106;10366.491626718782;9.646465130233473e-05;8.484055879321537e-05
107;10366.491626718782;9.646465130233473e-05;8.461726258555477e-05
108;10366.491626718782;9.646465130233473e-05;8.500754838499198e-05
109;10366.491626718782;9.646465130233473e-05;8.472072129589794e-05
110;10366.491626718782;9.646465130233473e-05;8.521818277464394e-05
111;10366.491626718782;9.646465130233473e-05;8.523516512811945e-05
112;10366.491626718782;9.646465130233473e-05;8.479350408835382e-05
113;10366.491626718782;9.646465130233473e-05;8.571962836887872e-05
114;10366.491626718782;9.646465130233473e-05;8.52588797340539e-05
115;10366.491626718782;9.646465130233473e-05;8.593357638519667e-05
116;10366.491626718782;9.646465130233473e-05;8.625391385720786e-05
117;10366.491626718782;9.646465130233473e-05;8.639363233407026e-05
118;10366.491626718782;9.646465130233473e-05;8.584623296641849e-05
119;10366.491626718782;9.646465130233473e-05;8.637813035230536e-05
120;10366.491626718782;9.646465130233473e-05;8.646318424611408e-05
121;10366.491626718782;9.646465130233473e-05;8.659491037865926e-05
122;10366.491626718782;9.646465130233473e-05;8.670751054155654e-05
123;10366.491626718782;9.646465130233473e-05;8.657963099017546e-05
124;10366.491626718782;9.646465130233473e-05;8.679345748149338e-05
125;10366.491626718782;9.646465130233473e-05;8.693102603137784e-05
126;10366.491626718782;9.646465130233473e-05;8.723613194234601e-05
127;10118.088372576889;9.883289838723939e-05;8.723125217589638e-05
128;10118.088372576889;9.883289838723939e-05;8.756059557134343e-05
129;10118.088372576889;9.883289838723939e-05;8.770564553247128e-05
130;10118.088372576889;9.883289838723939e-05;8.811776917194877e-05
131;9880.86033664075;0.00010120576204196966;8.76037112033997e-05
132;9880.86033664075;0.00010120576204196966;8.793206206830945e-05
133;9880.86033664075;0.00010120576204196966;8.890701564873297e-05
134;9880.86033664075;0.00010120576204196966;8.925762434193163e-05
135;9880.86033664075;0.00010120576204196966;8.90536595058484e-05
136;9880.86033664075;0.00010120576204196966;9.048802661506703e-05
137;9880.86033664075;0.00010120576204196966;9.023448866331632e-05
138;9880.86033664075;0.00010120576204196966;9.005244664562281e-05
139;9880.86033664075;0.00010120576204196966;9.122116536722267e-05
140;9880.86033664075;0.00010120576204196966;9.17185651621823e-05
141;9880.86033664075;0.00010120576204196966;9.209755306999683e-05
142;9880.86033664075;0.00010120576204196966;9.228204154586792e-05
143;9880.86033664075;0.00010120576204196966;9.291562424811971e-05
144;9779.081047189315;0.00010225909726838987;9.311378915012584e-05
145;9779.081047189315;0.00010225909726838987;9.266016863644015e-05
146;9695.908997185386;0.00010313628152763075;9.326523557152824e-05
147;9695.908997185386;0.00010313628152763075;9.306488167066335e-05
148;9695.908997185386;0.00010313628152763075;9.391871155638076e-05
149;9695.908997185386;0.00010313628152763075;9.413531313779592e-05
150;9695.908997185386;0.00010313628152763075;9.454069271753638e-05
151;9694.516126212811;0.00010315109975382059;9.440050450865152e-05
152;9694.516126212811;0.00010315109975382059;9.550858713656306e-05
153;9521.710809303126;0.00010502314342743497;9.580183962728416e-05
154;9521.710809303126;0.00010502314342743497;9.589689775306955e-05
155;9226.0845756484;0.00010838834088291686;9.551987378333072e-05
156;9226.0845756484;0.00010838834088291686;9.614401984119738e-05
157;9226.0845756484;0.00010838834088291686;9.661384323613065e-05
158;9226.0845756484;0.00010838834088291686;9.743014779575225e-05
159;9226.0845756484;0.00010838834088291686;9.76268854919633e-05
160;9226.0845756484;0.00010838834088291686;9.760236242627682e-05
161;9226.0845756484;0.00010838834088291686;9.827882274855434e-05
162;9226.0845756484;0.00010838834088291686;9.793637072609974e-05
163;9226.0845756484;0.00010838834088291686;9.873450155748093e-05
164;9226.0845756484;0.00010838834088291686;9.882373572304722e-05
165;9226.0845756484;0.00010838834088291686;9.95540976053295e-05
166;9226.0845756484;0.00010838834088291686;0.00010006360433293597
167;8971.064891667958;0.00011146948685309014;0.00010071108451698065
168;8971.064891667958;0.00011146948685309014;0.00010182598885829652
169;8971.064891667958;0.00011146948685309014;0.00010148467837223135
170;8971.064891667958;0.00011146948685309014;0.00010242797713613011
171;8971.064891667958;0.00011146948685309014;0.00010266373963453594
172;8971.064891667958;0.00011146948685309014;0.00010204094873455288
173;8971.064891667958;0.00011146948685309014;0.00010299422520614472
174;8971.064891667958;0.00011146948685309014;0.00010296395110355659
175;8971.064891667958;0.00011146948685309014;0.00010268728265862699
176;8971.064891667958;0.00011146948685309014;0.00010213646414949796
177;8971.064891667958;0.00011146948685309014;0.00010240463696600525
178;8971.064891667958;0.00011146948685309014;0.00010295205734252126
179;8971.064891667958;0.00011146948685309014;0.00010351745097176333
180;8971.064891667958;0.00011146948685309014;0.00010241714452885798
181;8965.104046787463;0.00011154360225839632;0.00010332801762425576
182;8965.104046787463;0.00011154360225839632;0.00010302775489323725
183;8965.104046787463;0.00011154360225839632;0.00010341242243728324
184;8965.104046787463;0.00011154360225839632;0.00010204633062431695
185;8965.104046787463;0.00011154360225839632;0.00010306753165125116
186;8965.104046787463;0.00011154360225839632;0.00010312730720001767
187;8965.104046787463;0.00011154360225839632;0.00010357413577346744
188;8965.104046787463;0.00011154360225839632;0.00010258599707011078
189;8965.104046787463;0.00011154360225839632;0.00010415435270261612
190;8965.104046787463;0.00011154360225839632;0.0001033018645559775
191;8965.104046787463;0.00011154360225839632;0.00010304284894114597
192;8965.104046787463;0.00011154360225839632;0.00010417750808406027
193;8965.104046787463;0.00011154360225839632;0.00010358848922493618
194;8965.104046787463;0.00011154360225839632;0.00010389942666583313
195;8965.104046787463;0.00011154360225839632;0.00010289481557937523
196;8965.104046787463;0.00011154360225839632;0.00010383434391790623
197;8965.104046787463;0.00011154360225839632;0.00010355794947747114
198;8965.104046787463;0.00011154360225839632;0.00010377766201402978
199;8965.104046787463;0.00011154360225839632;0.00010362714871350501
