Generation;Best Distance;Best Fitness;Average Fitness
0;22109.287078195084;4.522986184327189e-05;3.9579577851917813e-05
1;22109.287078195084;4.522986184327189e-05;4.082031038131495e-05
2;21864.763184550702;4.5735688585302596e-05;4.175894960405912e-05
3;21864.763184550702;4.5735688585302596e-05;4.230740058585921e-05
4;21098.577129097;4.739656109894265e-05;4.2868055901515876e-05
5;21075.286018948646;4.744894086376369e-05;4.348215214483216e-05
6;20504.824625060428;4.876901013714732e-05;4.4169098488141244e-05
7;20504.824625060428;4.876901013714732e-05;4.481495012292438e-05
8;20155.61812073583;4.9613958451178105e-05;4.554500448754405e-05
9;18742.911448369905;5.3353503950261223e-05;4.624656056999813e-05
10;18742.911448369905;5.3353503950261223e-05;4.6863618612203057e-05
11;18742.911448369905;5.3353503950261223e-05;4.750309267637993e-05
12;18520.21038572874;5.399506696590108e-05;4.860779564016902e-05
13;18520.21038572874;5.399506696590108e-05;4.9380406869852884e-05
14;18180.73652305496;5.50032722124267e-05;5.028386219496227e-05
15;18180.73652305496;5.50032722124267e-05;5.0826994625462007e-05
16;17954.84595784198;5.5695270365894665e-05;5.1212847088438426e-05
17;17954.84595784198;5.5695270365894665e-05;5.163794986699282e-05
18;17311.45755457507;5.776521109487515e-05;5.2212262418300646e-05
19;17311.45755457507;5.776521109487515e-05;5.258201637517677e-05
20;17232.2359935383;5.803077443780236e-05;5.3145122952552857e-05
21;17232.2359935383;5.803077443780236e-05;5.3298301834190715e-05
22;17219.007634098183;5.8075356097742584e-05;5.399396311511857e-05
23;17053.781188494762;5.863802220440382e-05;5.4154639189463643e-05
24;17053.781188494762;5.863802220440382e-05;5.481910274581498e-05
25;16757.0523993077;5.967636647369522e-05;5.568206949066215e-05
26;15714.722821060213;6.363459358378513e-05;5.567016627734896e-05
27;15714.722821060213;6.363459358378513e-05;5.601937499318684e-05
28;15714.722821060213;6.363459358378513e-05;5.64634058731777e-05
29;15714.722821060213;6.363459358378513e-05;5.6680520094976695e-05
30;15425.457209954031;6.482790016458643e-05;5.716538251972348e-05
31;15425.457209954031;6.482790016458643e-05;5.755831661240871e-05
32;15425.457209954031;6.482790016458643e-05;5.7666195405629564e-05
33;15425.457209954031;6.482790016458643e-05;5.842220072915292e-05
34;15425.457209954031;6.482790016458643e-05;5.8947008627749594e-05
35;15293.24112629888;6.538836285529817e-05;5.949099425333289e-05
36;14918.122100283545;6.703256571287839e-05;6.033960666645731e-05
37;14918.122100283545;6.703256571287839e-05;6.078470829149573e-05
38;14918.122100283545;6.703256571287839e-05;6.075829563693518e-05
39;14918.122100283545;6.703256571287839e-05;6.139810491402435e-05
40;14481.757535076584;6.905239212698307e-05;6.160026033490753e-05
41;14481.757535076584;6.905239212698307e-05;6.14842154858762e-05
42;14481.757535076584;6.905239212698307e-05;6.229200114864066e-05
43;14481.757535076584;6.905239212698307e-05;6.263772544352679e-05
44;14481.757535076584;6.905239212698307e-05;6.275409308868622e-05
45;14402.524419323932;6.94322724881685e-05;6.324983059420748e-05
46;14402.524419323932;6.94322724881685e-05;6.356448540623497e-05
47;14358.17554650109;6.964673170078963e-05;6.420389286309983e-05
48;14358.17554650109;6.964673170078963e-05;6.428483097568553e-05
49;14358.17554650109;6.964673170078963e-05;6.500373307601854e-05
50;13959.822699369344;7.163414762031158e-05;6.536814082222408e-05
51;13959.822699369344;7.163414762031158e-05;6.575933649707464e-05
52;13959.822699369344;7.163414762031158e-05;6.61178298116822e-05
53;13959.822699369344;7.163414762031158e-05;6.67256407043135e-05
54;13959.822699369344;7.163414762031158e-05;6.675694008264039e-05
55;13870.79721625271;7.209390955757601e-05;6.638157199780306e-05
56;13870.79721625271;7.209390955757601e-05;6.688043352815525e-05
57;13865.652461022462;7.212065950816853e-05;6.699588308889657e-05
58;13865.652461022462;7.212065950816853e-05;6.711430354145667e-05
59;13314.83039052664;7.510422368665614e-05;6.748637316226203e-05
60;13314.83039052664;7.510422368665614e-05;6.801951587659468e-05
61;13276.163532356704;7.532296491850203e-05;6.804630148581798e-05
62;13276.163532356704;7.532296491850203e-05;6.858936168581501e-05
63;13276.163532356704;7.532296491850203e-05;6.859839165984545e-05
64;13239.133076191401;7.553364667044176e-05;6.866833413001626e-05
65;13239.133076191401;7.553364667044176e-05;6.912256579119975e-05
66;13155.3950408402;7.6014440987561e-05;6.935842663674214e-05
67;13072.617267545373;7.649577582927038e-05;6.982468300494775e-05
68;13072.617267545373;7.649577582927038e-05;7.039850462993987e-05
69;13072.617267545373;7.649577582927038e-05;7.0428435070997e-05
70;12847.930330831925;7.783354783612438e-05;7.085620152606348e-05
71;12753.960718423243;7.840701583434302e-05;7.134684060871865e-05
72;12477.81541463942;8.014223377809902e-05;7.168644678825172e-05
73;12477.81541463942;8.014223377809902e-05;7.181989838473119e-05
74;12477.81541463942;8.014223377809902e-05;7.174757238396321e-05
75;12477.81541463942;8.014223377809902e-05;7.202639122705396e-05
76;12477.81541463942;8.014223377809902e-05;7.251833588467278e-05
77;12477.81541463942;8.014223377809902e-05;7.225918210089526e-05
78;12477.81541463942;8.014223377809902e-05;7.310564730432825e-05
79;12477.81541463942;8.014223377809902e-05;7.303099976734702e-05
80;12477.81541463942;8.014223377809902e-05;7.314308157537898e-05
81;12471.14489849576;8.018509993582206e-05;7.358012467213927e-05
82;12471.14489849576;8.018509993582206e-05;7.335293518914383e-05
83;12471.14489849576;8.018509993582206e-05;7.392962274306086e-05
84;12471.14489849576;8.018509993582206e-05;7.396014191597545e-05
85;12471.14489849576;8.018509993582206e-05;7.463861780330285e-05
86;12339.751835250849;8.10389068881685e-05;7.466643675430534e-05
87;12186.289432196654;8.205943290317402e-05;7.474133740381114e-05
88;12186.289432196654;8.205943290317402e-05;7.560363934743338e-05
89;12186.289432196654;8.205943290317402e-05;7.493434836416964e-05
90;11974.446287835874;8.3511168363237e-05;7.5144563409559e-05
91;11974.446287835874;8.3511168363237e-05;7.590058101957119e-05
92;11974.446287835874;8.3511168363237e-05;7.591805206346946e-05
93;11821.910084461473;8.458869952956112e-05;7.647695479304957e-05
94;11821.910084461473;8.458869952956112e-05;7.652009586750316e-05
95;11821.910084461473;8.458869952956112e-05;7.722923698400001e-05
96;11821.910084461473;8.458869952956112e-05;7.706130821036761e-05
97;11821.910084461473;8.458869952956112e-05;7.789494095533726e-05
98;11792.084500782094;8.480264875422801e-05;7.796122420898641e-05
99;11792.084500782094;8.480264875422801e-05;7.806273292760167e-05
100;11792.084500782094;8.480264875422801e-05;7.859899166819409e-05
101;11792.084500782094;8.480264875422801e-05;7.866936012178207e-05
102;11726.912891936674;8.527393434358939e-05;7.896044166879842e-05
103;11726.912891936674;8.527393434358939e-05;7.88132364362805e-05
104;11726.912891936674;8.527393434358939e-05;7.892376284062899e-05
105;11726.912891936674;8.527393434358939e-05;7.86218257898044e-05
106;11726.912891936674;8.527393434358939e-05;7.930581694199023e-05
107;11726.912891936674;8.527393434358939e-05;7.932711089098217e-05
108;11726.912891936674;8.527393434358939e-05;7.9124303610938e-05
109;11047.101330616724;9.052148342556872e-05;7.953234201110586e-05
110;11047.101330616724;9.052148342556872e-05;8.026903636952542e-05
111;11047.101330616724;9.052148342556872e-05;8.091977548380868e-05
112;11047.101330616724;9.052148342556872e-05;8.059758908335503e-05
113;11047.101330616724;9.052148342556872e-05;8.05692100101428e-05
114;11047.101330616724;9.052148342556872e-05;8.13747829664334e-05
115;11047.101330616724;9.052148342556872e-05;8.159396956392679e-05
116;11047.101330616724;9.052148342556872e-05;8.20877168019498e-05
