Generation;Best Distance;Best Fitness;Average Fitness
0;21122.12613678844;4.734371878682698e-05;3.990802468040255e-05
1;21122.12613678844;4.734371878682698e-05;4.155219161033756e-05
2;21122.12613678844;4.734371878682698e-05;4.26108637600847e-05
3;20718.447818712182;4.82661639882518e-05;4.369853448932122e-05
4;19915.873309936327;5.021120512456188e-05;4.4640321652027814e-05
5;19904.399580802638;5.024014896507998e-05;4.585040463553932e-05
6;18822.706661426448;5.312732212149433e-05;4.633384718972822e-05
7;18822.706661426448;5.312732212149433e-05;4.70901317856867e-05
8;18822.706661426448;5.312732212149433e-05;4.760490905569411e-05
9;18793.47909114265;5.3209945596039165e-05;4.84094961179571e-05
10;18565.461081993875;5.386346159589175e-05;4.895860235991644e-05
11;18006.33567319027;5.5536007889095686e-05;4.99103380580666e-05
12;18006.33567319027;5.5536007889095686e-05;5.0396033327621956e-05
13;17149.389690723438;5.831111299202249e-05;5.0941874954328335e-05
14;17149.389690723438;5.831111299202249e-05;5.193705990998124e-05
15;17149.389690723438;5.831111299202249e-05;5.262265116155448e-05
16;17149.389690723438;5.831111299202249e-05;5.267292246872872e-05
17;17149.389690723438;5.831111299202249e-05;5.326341298374516e-05
18;17149.389690723438;5.831111299202249e-05;5.3733143680340136e-05
19;17149.389690723438;5.831111299202249e-05;5.3938741631694334e-05
20;16715.78688673558;5.9823686840224465e-05;5.467453729684345e-05
21;16715.78688673558;5.9823686840224465e-05;5.4967841909683846e-05
22;16706.98418215108;5.98552072054004e-05;5.565103018371532e-05
23;16290.536142239082;6.13853338692236e-05;5.624337744453768e-05
24;16246.28974740939;6.155251540798468e-05;5.662866442972171e-05
25;16246.28974740939;6.155251540798468e-05;5.701688246875934e-05
26;15844.03807924943;6.311522321507652e-05;5.77089954362856e-05
27;15625.864027375997;6.399646113955894e-05;5.865482744466966e-05
28;15534.592892319077;6.4372462602122e-05;5.935954310441798e-05
29;15454.010892049433;6.470812056399328e-05;5.961235540040847e-05
30;15454.010892049433;6.470812056399328e-05;6.005193967757866e-05
31;15436.740003219451;6.478051711640167e-05;6.025079365261414e-05
32;15360.944562511633;6.510016333503988e-05;6.0855442212442526e-05
33;15360.944562511633;6.510016333503988e-05;6.123561738186731e-05
34;15130.50657821138;6.609164041077419e-05;6.171588518658851e-05
35;14445.577923683151;6.922533700507238e-05;6.221429112119906e-05
36;14445.577923683151;6.922533700507238e-05;6.279913696395066e-05
37;14445.577923683151;6.922533700507238e-05;6.317024142509508e-05
38;14425.729349762838;6.932058516794786e-05;6.411433596632357e-05
39;13591.569483999909;7.357502024892762e-05;6.448949482191203e-05
40;13591.569483999909;7.357502024892762e-05;6.500808350574485e-05
41;13591.569483999909;7.357502024892762e-05;6.542085874366973e-05
42;13591.569483999909;7.357502024892762e-05;6.566821312596503e-05
43;13591.569483999909;7.357502024892762e-05;6.651114922119847e-05
44;13591.569483999909;7.357502024892762e-05;6.66756538608978e-05
45;13591.569483999909;7.357502024892762e-05;6.710688895832533e-05
46;13591.569483999909;7.357502024892762e-05;6.719924166191454e-05
47;13501.046880274997;7.406833032044338e-05;6.768501836693062e-05
48;13148.230747060672;7.60558602322638e-05;6.798992570751672e-05
49;13148.230747060672;7.60558602322638e-05;6.843697040389889e-05
50;12708.491167532375;7.868754731126522e-05;6.900939573538938e-05
51;12708.491167532375;7.868754731126522e-05;7.019456677040958e-05
52;12708.491167532375;7.868754731126522e-05;7.010561867055407e-05
53;12708.491167532375;7.868754731126522e-05;7.105605093902427e-05
54;12708.491167532375;7.868754731126522e-05;7.113323242608879e-05
55;12414.882217192466;8.054848870134046e-05;7.143030137672737e-05
56;12414.882217192466;8.054848870134046e-05;7.172507463083832e-05
57;12414.882217192466;8.054848870134046e-05;7.278862571616852e-05
58;12414.882217192466;8.054848870134046e-05;7.265591674194204e-05
59;12401.784729844554;8.063355571666451e-05;7.325131293113673e-05
60;12321.84862811515;8.115665353316128e-05;7.353929221129386e-05
61;12321.84862811515;8.115665353316128e-05;7.431624622784037e-05
62;12235.108827974738;8.173200696944914e-05;7.476794047808285e-05
63;12235.108827974738;8.173200696944914e-05;7.479724909246598e-05
64;12137.705266680328;8.238789606674151e-05;7.492448455137906e-05
65;12064.909819630024;8.288499582259335e-05;7.575369618676459e-05
66;12035.473875424743;8.308771306810794e-05;7.63788656503805e-05
67;12035.473875424743;8.308771306810794e-05;7.706725967665728e-05
68;12035.473875424743;8.308771306810794e-05;7.722184438868274e-05
69;11948.78957924124;8.369048541429759e-05;7.752540960902236e-05
70;11948.78957924124;8.369048541429759e-05;7.724387950582283e-05
71;11948.78957924124;8.369048541429759e-05;7.820859905234791e-05
72;11948.78957924124;8.369048541429759e-05;7.767682558880098e-05
73;11948.78957924124;8.369048541429759e-05;7.772238134761792e-05
74;11283.797503739665;8.862264673471684e-05;7.807760735413635e-05
75;11283.797503739665;8.862264673471684e-05;7.827584541147733e-05
76;11283.797503739665;8.862264673471684e-05;7.898099597942158e-05
77;11283.797503739665;8.862264673471684e-05;7.91734866307777e-05
78;11283.797503739665;8.862264673471684e-05;7.933985324073805e-05
79;11283.797503739665;8.862264673471684e-05;7.964348909356188e-05
80;11283.797503739665;8.862264673471684e-05;8.01955033525111e-05
81;11283.797503739665;8.862264673471684e-05;8.117614207437918e-05
82;11283.797503739665;8.862264673471684e-05;8.054457275832432e-05
83;11173.863618361087;8.949455928178528e-05;8.13463953004178e-05
84;11173.863618361087;8.949455928178528e-05;8.164390797227075e-05
85;11173.863618361087;8.949455928178528e-05;8.214364962823386e-05
86;11154.72606389976;8.964810021075443e-05;8.176952836083784e-05
87;11154.72606389976;8.964810021075443e-05;8.215483434607271e-05
88;10939.712156740712;9.141008334335661e-05;8.269082131358021e-05
89;10939.712156740712;9.141008334335661e-05;8.270801660711242e-05
90;10939.712156740712;9.141008334335661e-05;8.257473476614962e-05
91;10939.712156740712;9.141008334335661e-05;8.321712852153844e-05
92;10939.712156740712;9.141008334335661e-05;8.322033564212182e-05
93;10939.712156740712;9.141008334335661e-05;8.391750458492695e-05
94;10939.712156740712;9.141008334335661e-05;8.408353002264477e-05
95;10693.677763969918;9.351319743047506e-05;8.387578746472707e-05
96;10478.137696359541;9.543680651834092e-05;8.378957682086941e-05
97;10478.137696359541;9.543680651834092e-05;8.47400207089001e-05
98;10478.137696359541;9.543680651834092e-05;8.415221908962172e-05
99;10478.137696359541;9.543680651834092e-05;8.505453971182942e-05
100;10478.137696359541;9.543680651834092e-05;8.519951140923634e-05
101;10478.137696359541;9.543680651834092e-05;8.508628553172746e-05
102;10478.137696359541;9.543680651834092e-05;8.565619684155141e-05
103;10478.137696359541;9.543680651834092e-05;8.497112480339296e-05
104;10478.137696359541;9.543680651834092e-05;8.613329000373748e-05
105;10478.137696359541;9.543680651834092e-05;8.64363456632283e-05
