generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
0,8654.442124080424,0.0001155475980615,9.697748767232128e-05,,,
1,7442.52773008594,0.0001343629525164,0.0001042407311147,,,
2,7442.52773008594,0.0001343629525164,0.0001072263126978,,,
3,7442.52773008594,0.0001343629525164,0.0001092682924855,,,
4,7177.697434753961,0.0001393204449045,0.0001143685802922,,,
5,7177.697434753961,0.0001393204449045,0.0001171426862915,,,
6,7177.697434753961,0.0001393204449045,0.0001182514845549,,,
7,6979.485362860006,0.0001432770394965,0.0001213589281027,,,
8,6342.460716513494,0.0001576675118217,0.0001235292664601,,,
9,6342.460716513494,0.0001576675118217,0.0001251004798797,,,
10,6342.460716513494,0.0001576675118217,0.0001278402041892,,,
11,6342.460716513494,0.0001576675118217,0.0001278041634419,,,
12,6292.746293260184,0.0001589131284493,0.000129908128982,,,
13,6292.746293260184,0.0001589131284493,0.0001292668193886,,,
14,6292.746293260184,0.0001589131284493,0.0001319868431535,,,
15,6292.746293260184,0.0001589131284493,0.000132546772718,,,
16,6292.746293260184,0.0001589131284493,0.0001328977236937,,,
17,6292.746293260184,0.0001589131284493,0.0001346142584198,,,
18,6292.746293260184,0.0001589131284493,0.0001350826544984,,,
19,5757.02244849188,0.0001737009033657,0.0001352487752372,,,
20,5757.02244849188,0.0001737009033657,0.0001377792479023,,,
21,5757.02244849188,0.0001737009033657,0.0001384706525593,,,
22,5757.02244849188,0.0001737009033657,0.0001391258217595,,,
23,5757.02244849188,0.0001737009033657,0.0001410655315778,,,
24,5757.02244849188,0.0001737009033657,0.0001415930297734,,,
25,5757.02244849188,0.0001737009033657,0.0001425706844742,,,
26,5757.02244849188,0.0001737009033657,0.0001422167797051,,,
27,5757.02244849188,0.0001737009033657,0.0001439194958857,,,
28,5757.02244849188,0.0001737009033657,0.0001445573323767,,,
29,5757.02244849188,0.0001737009033657,0.0001464919372811,,,
30,5757.02244849188,0.0001737009033657,0.0001455821690574,,,
31,5757.02244849188,0.0001737009033657,0.0001465546993597,,,
32,5757.02244849188,0.0001737009033657,0.0001458061559426,,,
33,5557.501399786037,0.0001799369767209,0.0001466744382946,,,
34,5557.501399786037,0.0001799369767209,0.0001477787912393,,,
35,5557.501399786037,0.0001799369767209,0.0001492384942453,,,
36,5557.501399786037,0.0001799369767209,0.0001479056786701,,,
37,5557.501399786037,0.0001799369767209,0.0001489320927811,,,
38,5557.501399786037,0.0001799369767209,0.000149644692229,,,
39,5557.501399786037,0.0001799369767209,0.0001497874750004,,,
40,5466.9455588098535,0.0001829174973927,0.0001505076217573,,,
41,5466.9455588098535,0.0001829174973927,0.0001498257260041,,,
42,5466.9455588098535,0.0001829174973927,0.000149994337264,,,
43,5466.9455588098535,0.0001829174973927,0.0001498060511917,,,
44,5466.9455588098535,0.0001829174973927,0.0001509885114831,,,
45,5466.9455588098535,0.0001829174973927,0.0001516460168077,,,
46,5466.9455588098535,0.0001829174973927,0.0001499434876587,,,
47,5466.9455588098535,0.0001829174973927,0.0001530202982938,,,
48,5466.9455588098535,0.0001829174973927,0.0001531165456353,,,
49,5466.9455588098535,0.0001829174973927,0.0001515046419444,,,
50,5466.9455588098535,0.0001829174973927,0.0001530849554126,,,
51,5466.9455588098535,0.0001829174973927,0.0001547342275904,,,
52,5466.9455588098535,0.0001829174973927,0.0001524821239253,,,
53,5466.9455588098535,0.0001829174973927,0.0001530681478302,,,
54,5466.9455588098535,0.0001829174973927,0.0001546351656962,,,
55,5466.9455588098535,0.0001829174973927,0.0001536223423249,,,
56,5207.696300228015,0.000192023486461,0.0001551433610306,,,
57,5207.696300228015,0.000192023486461,0.0001549551803303,,,
58,5207.696300228015,0.000192023486461,0.0001572191681737,,,
59,5207.696300228015,0.000192023486461,0.0001587221932091,,,
60,5207.696300228015,0.000192023486461,0.0001585243078747,,,
61,5207.696300228015,0.000192023486461,0.0001574091390975,,,
62,5207.696300228015,0.000192023486461,0.0001609047375339,,,
63,5207.696300228015,0.000192023486461,0.0001580166109342,,,
64,5207.696300228015,0.000192023486461,0.0001594495858371,,,
65,5207.696300228015,0.000192023486461,0.0001567763425151,,,
66,5207.696300228015,0.000192023486461,0.0001606295330075,,,
67,5207.696300228015,0.000192023486461,0.0001594282336987,,,
68,5100.347658577579,0.0001960650659407,0.0001604418777283,,,
69,5100.347658577579,0.0001960650659407,0.0001610901522366,,,
70,5100.347658577579,0.0001960650659407,0.0001626083759953,,,
71,5100.347658577579,0.0001960650659407,0.0001623300814581,,,
72,5093.474605234307,0.0001963296330116,0.0001618925817783,,,
73,5093.474605234307,0.0001963296330116,0.0001628328629272,,,
74,5093.474605234307,0.0001963296330116,0.0001656417399207,,,
75,5093.474605234307,0.0001963296330116,0.0001651557787591,,,
76,4595.228588557343,0.0002176170305194,0.0001662434705704,,,
77,4595.228588557343,0.0002176170305194,0.0001666861379757,,,
78,4595.228588557343,0.0002176170305194,0.0001643144063206,,,
79,4595.228588557343,0.0002176170305194,0.0001649022667931,,,
80,4595.228588557343,0.0002176170305194,0.0001678856744877,,,
81,4595.228588557343,0.0002176170305194,0.0001663943612497,,,
82,4595.228588557343,0.0002176170305194,0.0001700708655035,,,
83,4595.228588557343,0.0002176170305194,0.0001684315768672,,,
84,4595.228588557343,0.0002176170305194,0.0001675006610224,,,
85,4595.228588557343,0.0002176170305194,0.0001702269613973,,,
86,4595.228588557343,0.0002176170305194,0.0001690686654186,,,
87,4595.228588557343,0.0002176170305194,0.0001696182706603,,,
88,4595.228588557343,0.0002176170305194,0.000170067169328,,,
89,4595.228588557343,0.0002176170305194,0.0001695115866804,,,
90,4595.228588557343,0.0002176170305194,0.0001735258578895,,,
91,4595.228588557343,0.0002176170305194,0.0001742286920936,,,
92,4595.228588557343,0.0002176170305194,0.0001745427806044,,,
93,4595.228588557343,0.0002176170305194,0.0001753357867438,,,
94,4595.228588557343,0.0002176170305194,0.0001735886957974,,,
95,4595.228588557343,0.0002176170305194,0.0001737299875991,,,
96,4595.228588557343,0.0002176170305194,0.0001743279359274,,,
97,4595.228588557343,0.0002176170305194,0.0001773121531923,,,
98,4580.085407306499,0.0002183365398393,0.0001769025650917,,,
99,4580.085407306499,0.0002183365398393,0.0001745080657488,,,
100,4529.480952947267,0.0002207758483561,0.0001785823803671,,,
101,4529.480952947267,0.0002207758483561,0.0001801883748321,,,
102,4529.480952947267,0.0002207758483561,0.0001798655649606,,,
103,4529.480952947267,0.0002207758483561,0.0001788229991054,,,
104,4529.480952947267,0.0002207758483561,0.0001781472740532,,,
105,4529.480952947267,0.0002207758483561,0.0001821018509717,,,
106,4529.480952947267,0.0002207758483561,0.0001757239270373,,,
107,4469.491081396245,0.0002237391196868,0.0001791688405518,,,
108,4469.491081396245,0.0002237391196868,0.0001833202579481,,,
109,4469.491081396245,0.0002237391196868,0.0001813937671407,,,
110,4469.491081396245,0.0002237391196868,0.0001841359789613,,,
111,4469.491081396245,0.0002237391196868,0.0001833657259189,,,
112,4469.491081396245,0.0002237391196868,0.0001860055397008,,,
113,4469.491081396245,0.0002237391196868,0.0001839282421747,,,
114,4469.491081396245,0.0002237391196868,0.0001864738363104,,,
115,4469.491081396245,0.0002237391196868,0.0001860341444401,,,
116,4469.491081396245,0.0002237391196868,0.0001867627001856,,,
117,4469.491081396245,0.0002237391196868,0.0001887546033815,,,
118,4469.491081396245,0.0002237391196868,0.0001845345907778,,,
119,4469.491081396245,0.0002237391196868,0.0001847898659034,,,
120,4469.491081396245,0.0002237391196868,0.0001848857269855,,,
121,4409.894740058982,0.0002267627820945,0.0001885578107768,,,
122,4200.951270581593,0.0002380413234028,0.0001889031226298,,,
123,4200.951270581593,0.0002380413234028,0.0001905980419397,,,
124,4200.951270581593,0.0002380413234028,0.0001887949382301,,,
125,4200.951270581593,0.0002380413234028,0.0001893042192554,,,
126,4200.951270581593,0.0002380413234028,0.0001877365463433,,,
127,4200.951270581593,0.0002380413234028,0.0001910392379598,,,
128,4200.951270581593,0.0002380413234028,0.0001905159020814,,,
129,4200.951270581593,0.0002380413234028,0.0001904148715851,,,
130,4200.951270581593,0.0002380413234028,0.000192480803017,,,
131,4200.951270581593,0.0002380413234028,0.0001896476291955,,,
132,4200.951270581593,0.0002380413234028,0.0001915309537084,,,
133,4200.951270581593,0.0002380413234028,0.0001920644000641,,,
134,4200.951270581593,0.0002380413234028,0.0001905973492627,,,
135,4200.951270581593,0.0002380413234028,0.0001933398860188,,,
136,4200.951270581593,0.0002380413234028,0.0001906746916691,,,
137,4200.951270581593,0.0002380413234028,0.0001897903579243,,,
138,4200.951270581593,0.0002380413234028,0.0001901304050121,,,
139,4200.951270581593,0.0002380413234028,0.0001965163852067,,,
140,4200.951270581593,0.0002380413234028,0.000190917030989,,,
141,4200.951270581593,0.0002380413234028,0.0001928094108863,,,
142,4200.951270581593,0.0002380413234028,0.0001951076858071,,,
143,4200.951270581593,0.0002380413234028,0.0001936489219213,,,
144,4200.951270581593,0.0002380413234028,0.0001929457806769,,,
145,4200.951270581593,0.0002380413234028,0.000192401692368,,,
146,4200.951270581593,0.0002380413234028,0.000194242288984,,,
147,4200.951270581593,0.0002380413234028,0.0001913672095995,,,
148,4200.951270581593,0.0002380413234028,0.0001934637033898,,,
149,4200.951270581593,0.0002380413234028,0.0001971383552215,,,
150,4200.951270581593,0.0002380413234028,0.0001955208844826,,,
151,4060.1538149614166,0.000246296087679,0.0001969034961876,,,
152,4060.1538149614166,0.000246296087679,0.0001947416924172,,,
153,4060.1538149614166,0.000246296087679,0.0001953576685136,,,
154,4060.1538149614166,0.000246296087679,0.0001978070786123,,,
155,4060.1538149614166,0.000246296087679,0.0001946798020399,,,
156,4060.1538149614166,0.000246296087679,0.0001922508803863,,,
157,4060.1538149614166,0.000246296087679,0.0001970627434257,,,
158,4060.1538149614166,0.000246296087679,0.000194278779216,,,
159,4027.749861764776,0.0002482775828491,0.0001944228181257,,,
160,4027.749861764776,0.0002482775828491,0.0001969768184753,,,
161,4027.749861764776,0.0002482775828491,0.0001983331379679,,,
162,4027.749861764776,0.0002482775828491,0.0001965868960254,,,
163,4027.749861764776,0.0002482775828491,0.0001944620993031,,,
164,4027.749861764776,0.0002482775828491,0.0001974187317213,,,
165,4027.749861764776,0.0002482775828491,0.0001926739306744,,,
166,4027.749861764776,0.0002482775828491,0.0001980592796507,,,
167,4027.749861764776,0.0002482775828491,0.0001973582945167,,,
168,4027.749861764776,0.0002482775828491,0.0001976028559022,,,
169,4027.749861764776,0.0002482775828491,0.0001997338846266,,,
170,4027.749861764776,0.0002482775828491,0.0001962582174512,,,
171,4027.749861764776,0.0002482775828491,0.0001981880611386,,,
172,4027.749861764776,0.0002482775828491,0.0001976221772458,,,
173,4027.749861764776,0.0002482775828491,0.000195706745367,,,
174,4027.749861764776,0.0002482775828491,0.0001974065812221,,,
175,4027.749861764776,0.0002482775828491,0.0001982764773346,,,
176,4027.749861764776,0.0002482775828491,0.000196536734832,,,
177,4027.749861764776,0.0002482775828491,0.0002016695189816,,,
178,4027.749861764776,0.0002482775828491,0.0001991132901402,,,
179,4027.749861764776,0.0002482775828491,0.0001987331827157,,,
180,4027.749861764776,0.0002482775828491,0.0001992361229266,,,
181,4027.749861764776,0.0002482775828491,0.0001964852373886,,,
182,4027.749861764776,0.0002482775828491,0.0002004460966217,,,
183,4027.749861764776,0.0002482775828491,0.0002018642049554,,,
184,4027.749861764776,0.0002482775828491,0.0001971523168559,,,
185,4027.749861764776,0.0002482775828491,0.00019887607264,,,
186,4027.749861764776,0.0002482775828491,0.0002022377308803,,,
187,4027.749861764776,0.0002482775828491,0.0002001480519243,,,
188,4027.749861764776,0.0002482775828491,0.0002002377819699,,,
189,4027.749861764776,0.0002482775828491,0.000205030436656,,,
190,4027.749861764776,0.0002482775828491,0.0001993389382521,,,
191,4027.749861764776,0.0002482775828491,0.0002022494686248,,,
192,4027.749861764776,0.0002482775828491,0.0002040900833452,,,
193,4027.749861764776,0.0002482775828491,0.0002005570173475,,,
194,4027.749861764776,0.0002482775828491,0.000198829843421,,,
195,4027.749861764776,0.0002482775828491,0.0002035167343676,,,
196,4027.749861764776,0.0002482775828491,0.0001993081994115,,,
197,4027.749861764776,0.0002482775828491,0.0001981589735846,,,
198,4027.749861764776,0.0002482775828491,0.0002034349282363,,,
199,4027.749861764776,0.0002482775828491,0.0002012923913784,,,
