generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
0,8013.569767451414,0.00012509871119662248,9.77086432624371e-05,393.23588348128936,6.347923793784075e-06,8.881807134436571e-07
1,7790.351614536019,0.0001286899393369354,0.00010372054982321772,385.5926923691825,6.614912812212549e-06,1.2352362388363824e-06
2,7541.981497661556,0.00013294339322460338,0.00010806545266682707,382.0101298829355,6.986085306202984e-06,1.568592476633315e-06
3,7336.36538722317,0.00013665677328771134,0.00011183651500334646,365.3413159096171,7.050320317152703e-06,1.8484643438351958e-06
4,7134.0895155334865,0.00014053481581565542,0.00011531744333755661,357.8344208030251,7.262248150621664e-06,2.1862645868641225e-06
5,6977.3133840678265,0.00014371394114141473,0.00011853511901686698,358.30800516514546,7.676885946762242e-06,2.4933585746185416e-06
6,6802.437736890531,0.00014741840603632865,0.00012162157622935215,353.46387962895756,7.970188210128514e-06,2.771251998342865e-06
7,6658.849242106873,0.0001506265180639166,0.0001244811951607004,358.5653410623029,8.398888312607202e-06,3.0811720583250526e-06
8,6509.755529128795,0.00015405735770582008,0.00012726054196579193,344.4023491800386,8.382964776585384e-06,3.3423526579219565e-06
9,6379.751643318866,0.00015721294804395253,0.00012997198246591493,343.0213592670527,8.726732995499247e-06,3.642408304055723e-06
10,6251.72814160761,0.00016044258602279968,0.00013264257246506627,340.2449304879613,8.98365273935335e-06,3.911464777956638e-06
11,6140.328119142964,0.00016335715048182827,0.00013514659270564278,335.7598034915407,9.170385141016647e-06,4.165731276245088e-06
12,6039.47121084463,0.00016606284381525234,0.0001375694577521563,322.6769578983465,9.120929418206917e-06,4.40202533406437e-06
13,5946.915229369125,0.00016863294596059712,0.00013993329967253602,313.63715035785157,9.106392866268608e-06,4.637827662412199e-06
14,5859.100278656966,0.00017116628927108557,0.00014221951095275552,311.2303951501964,9.289129757081907e-06,4.751982285468791e-06
15,5774.528768558251,0.00017367672533248648,0.0001444898876571606,308.01935052103846,9.454263731023451e-06,4.963148165620572e-06
16,5699.68468029255,0.00017594513915315343,0.00014666690005471044,300.2924775037153,9.464388175098572e-06,5.080291001595817e-06
17,5623.3159648794235,0.00017831215001029365,0.00014889810446640776,289.92174287849735,9.364557529847297e-06,5.205277869015056e-06
