generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
0,8654.442124080424,0.0001155475980615,9.697748767232128e-05,,,
1,7420.213785494017,0.0001347670065726,0.0001036263405843,,,
2,7420.213785494017,0.0001347670065726,0.0001062556879404,,,
3,7194.716781686608,0.0001389908776597,0.000109979556401,,,
4,6273.573776158586,0.0001593987790181,0.0001124846001169,,,
5,6077.123189542041,0.0001645515433553,0.0001173434086278,,,
6,6077.123189542041,0.0001645515433553,0.0001194368157284,,,
7,6077.123189542041,0.0001645515433553,0.0001219903295046,,,
8,6047.647131843901,0.0001653535628318,0.0001251828161515,,,
9,6047.647131843901,0.0001653535628318,0.000128578611481,,,
10,6047.647131843901,0.0001653535628318,0.0001299952230473,,,
11,6047.647131843901,0.0001653535628318,0.0001319499954048,,,
12,6047.647131843901,0.0001653535628318,0.0001345545320299,,,
13,6047.647131843901,0.0001653535628318,0.0001343429857759,,,
14,6033.061846555913,0.0001657533148894,0.0001364643649588,,,
15,5908.535158149295,0.0001692466869086,0.0001391329858999,,,
16,5908.535158149295,0.0001692466869086,0.0001412604281899,,,
17,4961.8796532326905,0.0002015365284703,0.0001436189373388,,,
18,4961.8796532326905,0.0002015365284703,0.000145470077137,,,
19,4961.8796532326905,0.0002015365284703,0.0001460660312259,,,
20,4961.8796532326905,0.0002015365284703,0.0001498519756024,,,
21,4961.8796532326905,0.0002015365284703,0.000151241901153,,,
22,4961.8796532326905,0.0002015365284703,0.0001532407137296,,,
23,4961.8796532326905,0.0002015365284703,0.0001523917804008,,,
24,4961.8796532326905,0.0002015365284703,0.0001523580603558,,,
25,4961.8796532326905,0.0002015365284703,0.0001558797350274,,,
26,4961.8796532326905,0.0002015365284703,0.0001584892381028,,,
27,4961.8796532326905,0.0002015365284703,0.0001574538258188,,,
28,4877.163812789764,0.0002050371975158,0.0001562176154132,,,
29,4877.163812789764,0.0002050371975158,0.0001604489148155,,,
30,4877.163812789764,0.0002050371975158,0.0001604212087985,,,
31,4877.163812789764,0.0002050371975158,0.0001605803715811,,,
32,4877.163812789764,0.0002050371975158,0.0001639053569173,,,
33,4877.163812789764,0.0002050371975158,0.0001638600233367,,,
34,4877.163812789764,0.0002050371975158,0.0001654254120252,,,
35,4877.163812789764,0.0002050371975158,0.0001642155812214,,,
36,4777.489871702685,0.0002093149387763,0.0001678044714064,,,
37,4777.489871702685,0.0002093149387763,0.0001656621089865,,,
38,4777.489871702685,0.0002093149387763,0.0001686986019918,,,
39,4777.489871702685,0.0002093149387763,0.0001710934329365,,,
40,4777.489871702685,0.0002093149387763,0.0001722005858051,,,
41,4777.489871702685,0.0002093149387763,0.0001719784928184,,,
42,4777.489871702685,0.0002093149387763,0.0001753847544078,,,
43,4777.489871702685,0.0002093149387763,0.0001756640849133,,,
44,4777.489871702685,0.0002093149387763,0.0001761140872651,,,
45,4777.489871702685,0.0002093149387763,0.000174855529078,,,
46,4777.489871702685,0.0002093149387763,0.0001770753078999,,,
47,4777.489871702685,0.0002093149387763,0.0001745484323343,,,
48,4777.489871702685,0.0002093149387763,0.0001762519016551,,,
