generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
0,7996.550843037265,0.00012537451002651815,9.76769021733328e-05,396.78565660866917,6.490650341744181e-06,8.387141522339504e-07
1,7801.840711328657,0.00012848332325234664,0.00010367026338870709,376.06428901858754,6.425321305511365e-06,1.201603778553869e-06
2,7576.088653195457,0.00013231270278790948,0.00010792611405727796,365.37350509399323,6.631914374774566e-06,1.5281755329274916e-06
3,7351.473159986391,0.00013633701512840368,0.00011164773900100389,345.098752178665,6.6258400568886474e-06,1.8097812199556244e-06
4,7144.911059882721,0.0001403082694261377,0.0001151196665414645,350.1749928691393,7.139334751384513e-06,2.11708252467484e-06
5,6954.126749426243,0.00014418954763627658,0.00011830569927915753,354.9920042342948,7.67328872335413e-06,2.367872500437712e-06
6,6804.241024970973,0.00014739484845011097,0.00012131974600124436,360.1986750357424,8.114211092183119e-06,2.63135009846505e-06
7,6663.86553093093,0.00015050426679015242,0.00012419285154122443,354.75891770616374,8.331149858507597e-06,2.878936848964284e-06
8,6526.4458941818375,0.0001536764421727711,0.00012698497670945901,349.4140995432098,8.514231367609101e-06,3.1245639981075666e-06
9,6410.168230163504,0.0001564526901296348,0.00012963314378488424,339.5032656966511,8.542971874091481e-06,3.412573185867765e-06
10,6286.923018787648,0.00015950400953628703,0.0001321362008069639,327.7821120900991,8.545548052194588e-06,3.67277149567211e-06
11,6175.594691285299,0.00016236565867414646,0.00013462174023718464,317.73305344239935,8.547422334548006e-06,3.917692481526563e-06
12,6077.1988821552995,0.00016499552000312972,0.00013695926456172802,312.55760823845327,8.71014107805876e-06,4.089267739392231e-06
13,5981.280318987274,0.0001676442454503335,0.00013921996324390388,308.18795162811324,8.88625375394827e-06,4.249826999152712e-06
14,5889.818541888199,0.00017026641691298932,0.0001414663879239311,309.87568503871677,9.199184635350121e-06,4.449642017102436e-06
15,5801.751829058533,0.00017285898319585285,0.0001435951032195664,307.8995534708541,9.408754471008098e-06,4.626301911754556e-06
16,5733.317547716382,0.00017490049894900388,0.00014572534903585914,297.58679050043213,9.311814599602786e-06,4.869987706732833e-06
17,5655.31384683618,0.00017730480293351127,0.00014779969875351992,291.0713415276663,9.360060442225206e-06,4.921559597916026e-06
18,5584.990724991681,0.00017952229766530041,0.00014976926600362045,283.8086806337636,9.301542037969128e-06,5.0991032473489e-06
19,5520.21878242609,0.0001816279110901246,0.00015177232174687849,280.67092284568594,9.388060446525891e-06,5.20834233844932e-06
20,5461.361771772627,0.00018357162455261624,0.00015361705826795043,273.7488718421126,9.349142477849344e-06,5.320895059048768e-06
21,5404.648093259061,0.00018550712196952165,0.00015546728142601913,272.59173742751864,9.575868477164403e-06,5.469947517942167e-06
22,5340.377037951843,0.0001877261301971096,0.00015727118681910509,266.4719167222749,9.521430856082804e-06,5.547745230785387e-06
23,5280.462225727376,0.0001898599587788717,0.00015903643601428795,264.3932135883129,9.67683453776323e-06,5.741692065874624e-06
24,5230.895866806976,0.0001916616899925737,0.00016067054910545007,262.68671102741996,9.791655044799322e-06,5.780661620186885e-06
25,5182.546551334793,0.0001934356324878627,0.00016243587124703169,257.0421438661652,9.71920172632096e-06,5.93570266480167e-06
26,5136.926402980307,0.0001951732821601332,0.00016408798814888245,259.0099770107354,1.004046536048576e-05,5.994793301214375e-06
27,5089.151915472993,0.00019698695938179193,0.00016564846963771265,252.54510731917415,9.92146735951011e-06,6.126224055751858e-06
28,5047.928586309641,0.00019859893928676542,0.0001671983778972952,250.97627252008334,1.0050911726731267e-05,6.223598053609706e-06
29,5007.218124940641,0.0002002038820573043,0.00016883234259795353,246.9046747779092,1.0017400876317634e-05,6.338081934687249e-06
30,4970.421416649975,0.00020166911880047168,0.00017030229932440838,240.89212360597912,9.916382046623783e-06,6.420409880750102e-06
31,4937.388754399317,0.00020301205226589452,0.00017174975483155863,237.5622294586476,9.924151622667677e-06,6.502688886324228e-06
32,4902.4913457661905,0.00020445861376291018,0.0001731732006416328,236.06739932081106,1.0018850884483882e-05,6.642361857714175e-06
33,4863.533517902001,0.00020610741893102103,0.00017461980667709282,236.67209146608857,1.0221229976585133e-05,6.686903534225461e-06
34,4830.073100752542,0.00020754887558420478,0.00017596853252981458,238.29856310761622,1.0428398646341126e-05,6.830527293110925e-06
35,4800.463758953001,0.0002088146690017298,0.00017729491696277517,233.80247121526182,1.0333281584980392e-05,7.016774565466996e-06
36,4773.275689890036,0.00021000589087553708,0.000178657017848498,232.97350067937197,1.0408058075929068e-05,7.1259412565296255e-06
37,4746.468159508735,0.0002111890825961288,0.0001799844165573035,231.00966246004438,1.0434436518772206e-05,7.253676044642361e-06
