generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
44,5282.395145976929,0.00018972553433904392,0.00015253904371754183,245.41617312707842,9.019728431797646e-06,3.7958214667760646e-06
45,5265.083023385922,0.00019035806049929043,0.00015315774468371333,246.9931285061951,9.147256600270284e-06,3.889725920366825e-06
46,5250.6886963395755,0.00019086791583043983,0.00015363749164128845,243.024627227694,9.03630969979567e-06,3.852998261113501e-06
47,5234.593395853149,0.00019145014502316098,0.00015410370007470098,241.04801667499544,9.009187885405376e-06,3.823019777396292e-06
48,5218.097967948522,0.00019205370737387679,0.00015454769650496413,240.04779106911815,9.009998247655835e-06,3.871074932757327e-06
49,5203.178362008642,0.00019260663114536395,0.00015512186237656665,240.01213248096164,9.059227943666207e-06,3.895160937440007e-06
50,5189.291391126965,0.0001931124710555531,0.00015548837896433516,236.5163533662319,8.981930975138496e-06,3.930358251398877e-06
51,5173.832204471614,0.00019368230943299304,0.00015592757864550617,233.5241536510152,8.936856047141641e-06,3.887671847324841e-06
52,5154.514536039926,0.00019440290123513056,0.00015640200014438465,231.46530351169616,8.89815840742638e-06,3.910025644918205e-06
53,5136.182142752334,0.00019510129190794274,0.00015686963193845547,231.9861708017668,8.978438743663754e-06,4.022188375349255e-06
54,5119.42410924845,0.00019574027466807083,0.00015730182158951353,231.13949107489321,9.018595681277551e-06,3.955034065039323e-06
55,5105.2321828225095,0.0001962788943516994,0.00015767620178269492,229.15605053412713,8.97284877899017e-06,3.965196009774898e-06
56,5088.278375349057,0.00019694367626591524,0.00015809040699091135,231.24907956821042,9.131355596248639e-06,4.015196378610139e-06
57,5075.188763666538,0.00019745010381478934,0.0001584928511285275,230.27135512835926,9.136271205756868e-06,3.989018752135944e-06
58,5059.102906934512,0.00019807754825875478,0.00015892923817389733,229.6281663683189,9.153271776798485e-06,4.061409233384003e-06
59,5047.497545585267,0.00019852673641589252,0.0001592764626039297,227.50818726223585,9.099457329459002e-06,3.9992576904985285e-06
60,5031.756618061417,0.00019914904957888895,0.00015968960274417103,227.1525517963566,9.141416224791403e-06,4.057556050444203e-06
61,5020.8446800321035,0.00019958171531873586,0.0001600650380527746,226.6673035770918,9.157365127648269e-06,4.14175734538932e-06
62,5009.004823599408,0.0002000519769250757,0.0001603967555300449,225.74716857331688,9.160664519941497e-06,4.036032126533342e-06
63,4999.291642619984,0.0002004368397906254,0.000160832747287769,224.36063527722845,9.131595695059336e-06,4.1052626775665095e-06
64,4986.787921310269,0.00020093047456678535,0.0001611314202321522,221.4105477143765,9.051172144437889e-06,4.042273658235366e-06
65,4976.212124198458,0.0002013643200055326,0.00016152276088853614,222.6386389409274,9.154507908080625e-06,4.200196906324911e-06
66,4963.6815061178395,0.0002018660041398972,0.00016187595054131245,220.42929220933198,9.09509886836189e-06,4.163454373685634e-06
67,4952.398601393673,0.00020232892842116456,0.00016220722299027827,220.916933887226,9.143354063618026e-06,4.1841128276091805e-06
68,4942.182538241334,0.00020274533277063524,0.00016258308281205726,219.78790967450172,9.149693722906106e-06,4.142600534372431e-06
69,4931.869733243094,0.00020317348419972989,0.00016285929882929682,220.26495906383505,9.225355240945993e-06,4.257444845004778e-06
70,4919.878655920121,0.0002036663931948235,0.00016319937780951462,219.14497997589385,9.220719120344547e-06,4.267967435840014e-06
71,4908.1128732160005,0.00020414362349825837,0.00016355767873120377,215.81769584707172,9.111563731686333e-06,4.202020551556155e-06
72,4898.479540599299,0.00020453755033157602,0.00016390087529218614,213.39648631614182,9.040689595255603e-06,4.28153286760061e-06
73,4887.941934201935,0.0002049869122519479,0.0001641886021785576,215.21524786708227,9.156002995914643e-06,4.250305193430091e-06
74,4878.285838449495,0.00020538587040803638,0.00016446989284650727,212.97700046505352,9.095508917818577e-06,4.248328108641143e-06
75,4868.870275312149,0.00020577769700913238,0.0001648093278285009,210.88119134110363,9.06100180969959e-06,4.275279554773131e-06
76,4857.275110443168,0.00020627311058686235,0.00016510268124365397,211.54429560744447,9.128438696500735e-06,4.250537891108253e-06
77,4850.193813672912,0.00020657456908306028,0.00016548754663053743,211.09815283076057,9.155000291966775e-06,4.302709306526384e-06
78,4842.231830591199,0.00020690966018597898,0.0001657968678639517,209.62438796537984,9.113066450218021e-06,4.295983881203315e-06
79,4835.023013861013,0.0002072138719567515,0.00016603312453358914,208.21655003104254,9.074773223121464e-06,4.315591363566072e-06
80,4827.690974892805,0.00020752718131828297,0.000166300636635823,207.55646136702708,9.07067967493923e-06,4.332373381440719e-06
81,4817.353035831259,0.0002079730823001765,0.00016662526580046085,207.04686940104034,9.10646474748502e-06,4.309290357404166e-06
82,4808.907593852861,0.00020834114672140308,0.0001669896066568484,207.42432099949443,9.155601820721804e-06,4.348591001179894e-06
83,4799.08928461855,0.00020876544374445814,0.00016715113956116822,206.5574154364094,9.14866925339796e-06,4.280055177787956e-06
84,4788.738543856543,0.00020921510924089154,0.00016750118126810398,205.81156174199563,9.144559346444436e-06,4.3168467560185505e-06
85,4778.585388586352,0.00020967143653451324,0.00016779335189950526,208.39725179136565,9.303160735958039e-06,4.379316216279439e-06
86,4769.34586152036,0.00021007786649215448,0.0001680905574877255,208.11116990194805,9.321267329295127e-06,4.38481803578015e-06
87,4762.014380539758,0.00021040008788654073,0.0001683571456814527,207.41077068417897,9.32393558401151e-06,4.363295887546114e-06
88,4755.0339121111865,0.0002107029235659438,0.00016866643400947947,205.60913203546022,9.265125799366211e-06,4.443689365766393e-06
89,4747.547402237795,0.00021103152898791733,0.00016891520421441402,204.5270237764572,9.228828409138108e-06,4.4359019600649264e-06
90,4739.252288508789,0.00021140816992184372,0.0001691974886332968,206.03401483905145,9.328957418284443e-06,4.374982487429949e-06
91,4736.127350446963,0.00021154302794123056,0.0001694424144630995,204.7224996971872,9.281100349021557e-06,4.4833340221611775e-06
92,4728.253172633465,0.0002118862369727957,0.00016969693223449164,202.1432049231093,9.185965408753827e-06,4.436451864909856e-06
93,4719.137707488649,0.0002122938542062761,0.00016990958355770128,201.43750652006898,9.17883693718425e-06,4.443208033090898e-06
94,4712.2167313982945,0.00021260627525566543,0.0001701635546348753,201.30278277915653,9.199488806783149e-06,4.539446117675408e-06
95,4706.486193221809,0.0002128666604967994,0.00017039572087389958,201.5771116511551,9.222417411838998e-06,4.517168120285203e-06
96,4697.833863168481,0.00021326617194937462,0.00017067294976273316,203.03964814557045,9.329643526580592e-06,4.562380776315335e-06
97,4691.877611290392,0.00021353658559625807,0.0001708758828111026,202.69270378048583,9.338127650402678e-06,4.5631356416380026e-06
98,4685.484705774527,0.0002138308126527512,0.000171159205995651,203.044979418177,9.388761486305509e-06,4.6213209995013314e-06
99,4678.95360921571,0.00021413417125519562,0.0001713928057981287,203.95478345336338,9.45921943258111e-06,4.5737593618616405e-06
100,4671.75118186212,0.00021446292677601794,0.00017157418418028864,203.3293203967704,9.45645119264202e-06,4.535570982296567e-06
101,4665.230520446604,0.00021475965646694541,0.00017187285236714073,202.39717935436073,9.430086506652772e-06,4.5166119092881445e-06
102,4656.188043040866,0.00021517307204400795,0.00017211482280018328,201.19594603793007,9.401092960920009e-06,4.696094703716541e-06
103,4650.647654780099,0.0002154249471553331,0.00017238517589788247,199.87072954435655,9.35906145432883e-06,4.631805720541818e-06
104,4643.816670089931,0.00021574118870579432,0.00017255982790041874,199.3417148650587,9.368225043021911e-06,4.606692515320192e-06
105,4637.610841535365,0.00021602840910086405,0.0001727998349874798,198.7625228010861,9.360910432591411e-06,4.7613815102780325e-06
106,4633.606469201481,0.00021621735652486046,0.00017302971637268613,199.16465613384548,9.394963379373295e-06,4.631527902994396e-06
107,4628.206778135744,0.00021646814242635737,0.0001732836868829003,198.57652206229582,9.388150923943738e-06,4.667630747667371e-06
108,4622.4368331680425,0.00021673693390007322,0.00017352526163054433,197.9830341403617,9.382745838122671e-06,4.8167450183275735e-06
109,4617.883306650673,0.00021695323077000587,0.0001737230882925991,198.32848886671033,9.426950941174262e-06,4.754051184459297e-06
110,4611.106010366631,0.00021727346058785527,0.00017393115515396164,198.1358369076649,9.467419143562342e-06,4.822551519173025e-06
111,4605.7231803554705,0.0002175316276514733,0.00017413909445570158,198.972083260465,9.525758674325614e-06,4.797629022333344e-06
112,4599.3841423268495,0.0002178302204532528,0.00017432678774596884,198.4115207180039,9.524184346943562e-06,4.851307422102131e-06
113,4594.729922400387,0.00021804835101998078,0.00017451213655486584,197.6288142498101,9.50281382822741e-06,4.8459573609132796e-06
114,4588.28337762211,0.00021835330846754324,0.00017482445981068027,197.07497902399913,9.496556096576655e-06,4.824341305342677e-06
115,4581.833745998136,0.0002186623639710698,0.00017496383654193486,197.34477075894932,9.522722471387726e-06,4.933111014153521e-06
116,4575.875288194649,0.00021895447287303326,0.00017520814660766613,198.72431910812477,9.627421898374092e-06,4.965446847632968e-06
117,4567.948442755963,0.00021933441168506035,0.0001754293375403572,198.36281708982025,9.644977331121055e-06,4.977075949150808e-06
118,4560.677472561349,0.00021968156967735726,0.000175651560952125,197.60832993376818,9.623411656326485e-06,4.971526539645987e-06
119,4555.107573922787,0.0002199458437732255,0.00017574515238773296,196.30195751083053,9.585853973078374e-06,4.952207795386079e-06
120,4549.77585522537,0.00022020720384391165,0.00017601111694658765,197.03582396687833,9.63388978427108e-06,5.00211560752153e-06
121,4545.428234415437,0.00022041911060406106,0.0001762482337660519,197.19771105377316,9.655695014561704e-06,4.94328305090993e-06
122,4540.581870433345,0.00022065779240940976,0.00017634594896926066,197.72699375838803,9.708798129858459e-06,4.957600788759992e-06
123,4535.626858720104,0.0002208960262381789,0.0001766747990015028,196.8129192901346,9.688195233637131e-06,4.988493565526118e-06
124,4530.583686252485,0.00022114357643500827,0.00017682228822889473,197.09446419377656,9.712438644882418e-06,5.0657545906935875e-06
125,4526.424751725483,0.00022134204428972856,0.00017703327366408317,195.73394897411058,9.67017751254618e-06,5.1116095547074725e-06
126,4521.234270321349,0.00022159164530833516,0.0001772007512587456,194.51518688044973,9.625498592619076e-06,5.148319347794215e-06
127,4517.1189855624925,0.00022178997614006913,0.00017731384685766075,193.5196900525936,9.592045625170477e-06,5.0536307054087934e-06
128,4511.646056780145,0.0002220547444880487,0.00017750837930147022,192.41655615762525,9.546473703243731e-06,5.06000825545028e-06
129,4506.153851354624,0.00022232299307431194,0.0001777376378661054,191.7288826326948,9.524060180335606e-06,5.124570779073211e-06
130,4500.424497070462,0.00022261171596245488,0.0001779726472646025,192.9251046264522,9.598168977467581e-06,5.140403674882119e-06
131,4497.377345940711,0.00022276216874623456,0.00017813064065411654,192.6494464080152,9.6033645717428e-06,5.066885109715771e-06
132,4492.605614112531,0.00022299562666451545,0.00017829919263245207,191.67313386314726,9.578246706805835e-06,5.066404470601091e-06
133,4487.284109320475,0.00022326036169620985,0.0001784769049033034,191.37656656193246,9.600513130341756e-06,5.135931980103369e-06
134,4483.161566583908,0.00022346636083866534,0.0001786872698638233,191.44381719188866,9.61361499289413e-06,5.24264761218023e-06
135,4478.0362181855735,0.0002237242314480049,0.00017885942826064035,191.72742954074153,9.648776502493723e-06,5.3511403784504005e-06
136,4473.19557510469,0.00022396528947671266,0.00017897869758101665,191.45484376546136,9.638096554117342e-06,5.175320617415894e-06
137,4468.921062359838,0.00022417803745020557,0.0001791700933247423,190.95117757490462,9.628601625294905e-06,5.109789341465662e-06
138,4463.876698805389,0.00022442992765005427,0.0001794146744432023,190.4548072936611,9.620107855650888e-06,5.256107290324011e-06
139,4458.772834286001,0.0002246852902629022,0.000179542411172923,189.8055495964789,9.616528727368622e-06,5.2913521865841595e-06
140,4453.912708695377,0.00022493100863039205,0.00017971667088440907,189.7644428441275,9.631099386751814e-06,5.27423221506285e-06
141,4448.471880180833,0.00022520107182998127,0.00017991446768092322,188.38734673046753,9.581728505966723e-06,5.314731163748067e-06
142,4444.030041808775,0.00022542598235273425,0.00018004686896327718,188.1568234342281,9.588730214281405e-06,5.328566645635253e-06
143,4440.050836721516,0.0002256234803271964,0.00018024804197742678,186.92687232725893,9.544307460926626e-06,5.2509849851849575e-06
144,4436.590603648466,0.00022579784333163198,0.00018048014377411464,186.34075639769196,9.535425870593742e-06,5.383459746843206e-06
145,4433.269206824692,0.00022596662838105446,0.00018064344557895898,186.1426012789571,9.53642202795283e-06,5.423851902734534e-06
146,4429.227018124774,0.00022617985872203954,0.00018077940257449075,187.61459232563885,9.627536170038475e-06,5.360938335555819e-06
147,4425.359216165781,0.00022637450236314552,0.0001809464960357728,186.78957862035568,9.597774175189418e-06,5.300697099920728e-06
148,4419.909932453799,0.00022665216170758516,0.00018112481155949792,186.26392120996033,9.590602549914562e-06,5.371534120855482e-06
149,4414.709650617884,0.00022692219272477928,0.00018120890424366722,186.7921804934877,9.635816545570136e-06,5.361612418642747e-06
150,4411.060015049319,0.00022710844714172868,0.00018150957724478477,186.24373645887295,9.628462104255363e-06,5.3979175252900075e-06
151,4407.159255855297,0.00022731114931781734,0.00018158247141690148,186.50330501192374,9.654855902411787e-06,5.424232652398287e-06
152,4402.805873126423,0.00022753782931359353,0.0001818465933790958,186.7920188883543,9.685289264548432e-06,5.420154755223712e-06
153,4398.919398248203,0.00022773907863332928,0.00018191098324354523,186.76218995639573,9.691975745387235e-06,5.47047450970595e-06
154,4394.3115274258735,0.00022797437731738874,0.00018213159362050397,185.82901927806776,9.657234353388711e-06,5.418915917768137e-06
155,4389.396721449994,0.00022823206735532263,0.00018221379375571992,186.28808660622886,9.6905042262669e-06,5.4382317221779e-06
156,4383.774815117609,0.0002285245510072978,0.00018241524258423854,185.96194135548416,9.702605852939628e-06,5.484867826147443e-06
157,4381.298975763762,0.0002286558483717966,0.00018252182076817778,186.2288130020226,9.739410717565528e-06,5.4625386656398925e-06
158,4377.484144253113,0.00022885202064383575,0.00018274089067680887,185.27395841589936,9.716446877251027e-06,5.524175506919129e-06
159,4373.40899870665,0.00022906115021803077,0.0001829098174740487,184.2302998464104,9.673558854764554e-06,5.6273638410489205e-06
160,4370.208696981376,0.00022923013063190788,0.00018303465891956165,184.40288361943615,9.693982165271058e-06,5.565424828958353e-06
161,4366.760535025031,0.00022940881988499262,0.00018317090642903377,183.81982556084256,9.66942956442499e-06,5.446469460245683e-06
162,4362.718032443388,0.00022962507254820926,0.00018340458207850927,184.58099117428964,9.716843352470792e-06,5.4759488775984175e-06
163,4358.160400703288,0.00022986019594121055,0.00018345641945918646,183.33428524296917,9.663468621046292e-06,5.50237552656125e-06
164,4355.7535991855175,0.00022998720594063663,0.00018366748123979483,183.29064456012034,9.665717636122487e-06,5.561023540976387e-06
165,4352.449695817648,0.0002301646152456473,0.00018379046503299253,183.84372662475585,9.703853681464168e-06,5.557807699720131e-06
166,4350.360724903127,0.00023027642134730775,0.00018400662943599076,184.04473305405352,9.723741572133515e-06,5.678103926203698e-06
167,4348.125166056136,0.00023039497592643418,0.00018401933146481184,184.03990395332283,9.727835368244705e-06,5.711414434182322e-06
168,4344.459067475083,0.00023058690497393316,0.00018434036615943577,183.29895286602422,9.707798530399223e-06,5.711556704054626e-06
169,4340.2862695997355,0.0002308061001328496,0.0001842813782646039,182.61876582393592,9.684682546427635e-06,5.597735169165034e-06
170,4336.365757954872,0.00023101271800842193,0.00018455332233077758,182.0229472611907,9.667312201841588e-06,5.668859597285022e-06
171,4331.923759474378,0.00023125002090751813,0.00018467257088385468,181.9441535279146,9.681314250228725e-06,5.622090469093456e-06
172,4329.02107929407,0.00023140375800489294,0.0001848640495948251,181.57153616955048,9.66964761354737e-06,5.647156540510432e-06
173,4323.824452738716,0.00023167731598942997,0.00018502151504013495,180.42307087004664,9.62178121038491e-06,5.6484267509773175e-06
174,4320.380859703806,0.00023185932205063446,0.00018510883859931026,179.6945810137607,9.596678626983017e-06,5.7413311215580635e-06
175,4317.144363290044,0.00023203073312838695,0.0001852939643479043,179.09695864805028,9.570381117265151e-06,5.6623750513132095e-06
176,4312.586125275891,0.00023227396764116583,0.00018544591920461036,178.4635956691636,9.555574856905863e-06,5.697965612470055e-06
177,4308.877123681997,0.00023246651466785637,0.00018561377831946424,176.56076333470008,9.477108256924706e-06,5.675048193239245e-06
178,4305.251507448025,0.0002326636467236271,0.0001857130077417024,176.76195742770486,9.49981323459259e-06,5.744303811579659e-06
179,4302.485385687452,0.0002328132716338732,0.0001857789509530482,176.69088133288088,9.504751350104138e-06,5.737172088753476e-06
180,4299.618109959056,0.000232969088728948,0.00018591656723296494,176.74280119741636,9.515534037834035e-06,5.733309385508149e-06
181,4297.056750707982,0.00023310717501642,0.00018613742360243406,176.45916499400184,9.51160919403008e-06,5.7412171550374235e-06
182,4293.779550396849,0.00023328652082956036,0.0001862569610439801,176.69392212843667,9.533688524945925e-06,5.824094618846797e-06
183,4291.120062115762,0.00023343438079445955,0.00018635914440649252,177.36340147196145,9.577189646542168e-06,5.750988786926239e-06
184,4289.00998752798,0.00023354692462941164,0.00018660272816216822,176.76952632603545,9.553330644321108e-06,5.787731062672783e-06
185,4287.226460127984,0.00023364217469055856,0.00018674488472280237,176.24381145521468,9.535106332342278e-06,5.870931993298201e-06
186,4284.779832008429,0.00023377467431938854,0.00018682545903468217,175.9461756280822,9.528718203246255e-06,5.8224243741941874e-06
187,4281.289956447259,0.00023396576630329552,0.00018697979270751374,175.89332925727737,9.544728017936868e-06,5.8127094998436475e-06
188,4278.879737654612,0.00023409632843433915,0.00018710143564780487,175.58787521172079,9.531385125916139e-06,5.8835098990938835e-06
189,4274.662065127969,0.0002343213746538518,0.0001872396336673691,174.1134977181306,9.466144610107435e-06,5.757632025637693e-06
190,4271.014557899809,0.00023452230699055716,0.00018728837307901045,174.2329383078788,9.479707275417551e-06,5.863862745527387e-06
191,4268.520142111874,0.00023465829457905497,0.00018747776944733158,173.9035847892962,9.471736172290838e-06,5.8694739618498775e-06
192,4265.598730770624,0.00023481760870604722,0.00018762495708754502,173.4488265250598,9.4621549338241e-06,5.863817255667784e-06
193,4263.22615624139,0.00023494730745129313,0.00018770362938778655,173.15768553816963,9.453839788744713e-06,5.809884012033062e-06
194,4261.073093775557,0.00023506890965016813,0.00018791363653061335,173.7339102167629,9.4935494889585e-06,5.869359745270667e-06
195,4258.148527157722,0.00023522920330749263,0.00018802528269089023,173.41242117565488,9.482700744657843e-06,5.988051846745124e-06
196,4255.423131909048,0.0002353791237433018,0.00018821725560988804,173.19023742552616,9.476857511752532e-06,5.920669639887623e-06
197,4253.08545084771,0.00023550835386684682,0.0001882283201844974,173.08725377119225,9.478985375882257e-06,5.806150210551622e-06
198,4250.628621174633,0.00023564508370760775,0.00018843862719073793,173.15772513389257,9.490031655900571e-06,5.88584045996608e-06
199,4247.925674406736,0.00023579383167020727,0.00018857941372578507,172.81919660620227,9.479230909471755e-06,5.993347360330091e-06
