generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
0,7992.163647540026,0.000125451693470127,9.766173698259866e-05,401.52657940548283,6.580052899141379e-06,8.952779371534476e-07
1,7766.7417086757505,0.00012909716336944967,0.00010325156095378154,393.2808735363733,6.8000644544650875e-06,1.158202047936063e-06
2,7579.025744237431,0.00013228787628635294,0.00010705228090135315,380.90964100251585,6.88889115191299e-06,1.3558762739336688e-06
3,7397.226719411343,0.00013550064589789025,0.000110248337949471,351.174339573502,6.66045982267607e-06,1.5823655636144682e-06
4,7242.283611528777,0.0001384062450793309,0.00011303529879037408,346.3826793298035,6.893277432270179e-06,1.7629482883161581e-06
5,7078.855089587441,0.00014164735123863421,0.00011556209842924616,359.4789902240895,7.548588557930976e-06,1.9699984704108224e-06
6,6932.481028222352,0.00014465490985057417,0.00011784634093202523,360.11608687548505,7.855746849416163e-06,2.1461105220147413e-06
7,6814.2602804569815,0.00014714584482820428,0.00011996541417395523,347.0306123331219,7.782847091282538e-06,2.2802658898905995e-06
8,6693.673220199515,0.00014979864014889432,0.00012197592791018395,342.1048774217652,7.932588140189353e-06,2.3480064460387955e-06
9,6593.4313911601785,0.00015206182112642154,0.00012381162751217418,331.35975817704013,7.903485100519352e-06,2.5355686328591045e-06
10,6498.6779364306,0.0001542684844767651,0.00012551865468984718,323.06978364789046,7.894884539247208e-06,2.6588144243557607e-06
11,6416.895026812385,0.00015624756227018883,0.00012720095639637936,323.93721966510856,8.133756908094622e-06,2.7500799655307455e-06
12,6327.853247346482,0.00015844670377951244,0.00012878559914762463,318.388240586813,8.290448292931502e-06,2.8523593784113677e-06
13,6259.413327011034,0.00016017805212772583,0.0001303193093657642,315.12653766629575,8.351747360662728e-06,2.9223126610116586e-06
14,6181.258615839412,0.0001622005897953697,0.0001318462314577008,310.29577619874385,8.426482048659069e-06,3.0661292619660867e-06
15,6114.62237211973,0.00016397323941354347,0.00013321551837337708,308.28364719423234,8.581296138556007e-06,3.131871405805624e-06
16,6057.703448288772,0.00016552570963309133,0.00013453399799121706,309.59106078310157,8.773797521157438e-06,3.278222749412533e-06
17,6001.50779848948,0.00016707426411364458,0.00013587950990019034,306.5445347654305,8.833053619580784e-06,3.36351861262746e-06
18,5939.967849515979,0.0001688079862672966,0.00013715669270666632,304.67846599961484,8.941283026769421e-06,3.4836888520798638e-06
19,5889.209331462964,0.0001702504726316028,0.00013837357585317107,298.60523320950244,8.875826458512692e-06,3.4857720273870996e-06
20,5838.481351326298,0.0001717161278491673,0.00013954187218472142,291.71452246884144,8.811068785002792e-06,3.5616190844858184e-06
21,5785.971088079331,0.0001732664842687032,0.0001407453594493672,286.8607133790958,8.79803105275332e-06,3.65992123658917e-06
22,5732.752233273796,0.00017488157120985204,0.00014179800025568076,286.50910721548706,8.942644325959007e-06,3.7006970494646283e-06
23,5691.611054135978,0.00017613847540670947,0.00014289949232287758,281.98816994502096,8.938900613721927e-06,3.752464223741642e-06
24,5653.56699807456,0.00017731322474111535,0.00014389741525274664,276.87391533329026,8.886548815956459e-06,3.842456038321388e-06
25,5617.531649304978,0.0001784528305964589,0.0001448756598148359,275.9507661043663,8.960686608448202e-06,3.890502100363006e-06
26,5576.70604060839,0.00017974996910832773,0.0001458584556948056,271.2265140643266,8.924560175328457e-06,3.992324222911894e-06
27,5536.679596885137,0.00018103735142010368,0.00014685564240254974,264.78366568914134,8.895028685197911e-06,4.032661299714611e-06
28,5501.486825568034,0.00018219836622232065,0.0001477641252366048,263.7889539959375,8.990532108434968e-06,4.019953485878918e-06
29,5470.9982223401785,0.00018320911092941527,0.00014870398419334957,260.8510817824653,8.995161719470853e-06,4.117567740530326e-06
30,5435.670364126388,0.00018440752368630448,0.0001495578066223923,261.45798550538444,9.134460403587063e-06,4.174291282064172e-06
31,5404.634787958733,0.0001854588595720306,0.00015044914713508684,257.6654335472631,9.10842972102404e-06,4.20031887689944e-06
32,5374.254869103711,0.00018650964407735185,0.00015132298539987976,257.07457729843816,9.178990273570089e-06,4.209023400306561e-06
33,5345.110703142084,0.0001875175982696968,0.00015216082427051725,253.32162959218434,9.123702484279178e-06,4.349861416227853e-06
34,5309.728438151663,0.00018875752309485124,0.000152984738860699,249.2089228122768,9.067139988790684e-06,4.426317240351664e-06
35,5282.739830568008,0.00018974399612578833,0.00015378628003533877,254.13223348795256,9.355456570471655e-06,4.3502923437614415e-06
