generation,best_distance,best_fitness,average_fitness,best_distance_std,best_fitness_std,average_fitness_std
0,7994.38291164829,0.00012543478186435864,9.767734226313903e-05,413.1627094291711,6.736923181626905e-06,8.840350129343918e-07
1,7784.823927175361,0.00012879988395881874,0.00010369422933630488,397.4442629632464,6.776695298024378e-06,1.1982365707284368e-06
2,7558.46355532117,0.00013264894476274527,0.00010806351570769242,380.60518287234333,6.918292926169974e-06,1.5699935493057624e-06
3,7339.962081033991,0.00013657998388078832,0.00011192595897329881,360.5082039311481,6.94208247378319e-06,1.8807489999941245e-06
4,7141.019941200983,0.000140398929979138,0.0001154210188355358,356.91625552539017,7.296868173198766e-06,2.1901186356415147e-06
5,6964.965660042102,0.00014393574997822244,0.00011876609533224447,342.34325342138806,7.354926249632268e-06,2.5352916420307436e-06
6,6794.51473231491,0.00014755887446412494,0.0001218648939846348,341.1465564357139,7.62436195423892e-06,2.8404826466291093e-06
7,6663.1344901271805,0.00015045567822092692,0.0001248130131259725,329.6007259932393,7.632812092113392e-06,3.082513610715616e-06
8,6522.0846533236445,0.00015370804153050157,0.00012764052412433979,322.02516927974705,7.782696525012378e-06,3.3448636899342878e-06
9,6389.986824373964,0.00015692201312054527,0.00013036923873951196,329.11249177632413,8.32926288262151e-06,3.5878457642728757e-06
10,6255.407356520489,0.0001603067965816342,0.00013304293960008027,325.8591340453549,8.577759784090573e-06,3.802689091048903e-06
11,6142.588157301177,0.00016324900139891695,0.0001355699489163033,319.2085338648999,8.716302392005896e-06,4.000303739751389e-06
12,6048.9708037297705,0.0001657609942745991,0.00013800171893987807,309.2968298457109,8.710704464107108e-06,4.205257471304357e-06
13,5946.881284212573,0.00016861023505403797,0.00014043448196654942,305.23758331454775,8.898000072588447e-06,4.379454955550728e-06
14,5860.986164855875,0.000171098489367836,0.00014277540099723288,306.58838470383176,9.191677658336777e-06,4.5638178818304135e-06
15,5775.827563305766,0.00017359041324666938,0.0001450586538848268,293.07306516894715,9.004409985744934e-06,4.722545287588717e-06
16,5686.514362303417,0.00017633198331097887,0.00014727486593044736,293.0124376489249,9.30214637282876e-06,4.899154543157419e-06
17,5608.557019749176,0.00017879014664890937,0.0001494777898772637,291.4152004204668,9.491866133598392e-06,5.043395807102525e-06
18,5542.80543206298,0.000180902647496737,0.00015160708617268753,285.9506364732741,9.507858783875261e-06,5.186293609778475e-06
19,5479.918158160861,0.000182979404234959,0.0001536309255997714,283.17988839554573,9.615455771274939e-06,5.310175688418929e-06
20,5423.473678570932,0.00018487692783405036,0.00015557851790471685,277.9689432464734,9.66031434401962e-06,5.499233793753002e-06
21,5360.562564343203,0.0001870477780699289,0.00015748975940225342,275.36493811278535,9.773618417395397e-06,5.6879170076821925e-06
22,5301.146349130085,0.00018913818689495903,0.00015933010710805624,270.9437045166707,9.811803945678523e-06,5.797500295844707e-06
23,5247.490129593827,0.000191067992797597,0.0001611953169000969,267.1660734937196,9.867208350588007e-06,5.952457089982844e-06
24,5196.388950579473,0.00019293114046822893,0.0001629303477411365,260.200281172088,9.81526613183331e-06,6.057443159418483e-06
25,5151.649062425483,0.000194588752522995,0.000164673865649611,253.64623778523895,9.706996437281568e-06,6.233461498039177e-06
26,5105.3705801503575,0.0001963396221114241,0.00016642307136105282,248.16844150892013,9.651966344730302e-06,6.346166176869826e-06
27,5057.756076223205,0.00019821417705921237,0.00016809997702744037,251.69671869271838,1.0047424886501308e-05,6.462407235761208e-06
28,5020.224425746031,0.00019969113840733312,0.00016968435953243082,248.45206691096314,1.0080801047902369e-05,6.549698291655915e-06
29,4975.09802243257,0.0002014896840416081,0.00017127320754364476,243.2537874634682,1.003111811129063e-05,6.718287538512692e-06
30,4940.415248999506,0.0002029124380386289,0.00017278432025900198,243.34403277861722,1.0196962032975994e-05,6.769567190037292e-06
31,4903.653206394689,0.00020443877722998554,0.000174269970005234,242.79355050830586,1.0322024933148545e-05,6.886602139011597e-06
32,4867.4985235673585,0.00020595348318469512,0.00017576808022444327,240.45908644948636,1.0342244225827028e-05,6.941362896472548e-06
33,4834.983842131418,0.00020733847972264198,0.0001772114110844981,238.82329398725687,1.0413486079943018e-05,7.113523173436727e-06
34,4801.8227560426,0.00020876115719819363,0.00017867931387241726,235.26834599523872,1.0383397373054125e-05,7.252142446002884e-06
35,4765.31570929976,0.00021034801891564754,0.0001800674815205775,230.77380598742906,1.0325402762858694e-05,7.314292884449532e-06
36,4738.04595623942,0.00021155840567049352,0.00018135616704772104,229.2127380127568,1.0390088445344189e-05,7.555791275752065e-06
37,4705.927528990216,0.00021301811752362612,0.00018273237247019353,231.1818241996998,1.0624457199593538e-05,7.594544565600898e-06
38,4681.564431164814,0.0002141300138943028,0.00018398815343904408,230.56323704437438,1.0721490298684563e-05,7.76944710041582e-06
39,4653.7527933692945,0.00021540763169674865,0.00018530706864153569,228.4439850867096,1.0780748454951126e-05,7.997109179222625e-06
40,4626.226191217515,0.00021668470672674107,0.0001864893373169578,226.16789156571167,1.0791466565354751e-05,8.008196025850671e-06
41,4603.943524636735,0.000217719443216634,0.0001878283737634975,222.0913661366543,1.069898848432539e-05,8.151687705234173e-06
42,4581.026872225265,0.0002188108193425637,0.00018900295576309534,221.4822759155659,1.077416784569592e-05,8.246091876436774e-06
